1172.136,1,95468
1174.114,1,91317
1176.091,1,90341
1178.068,1,90119
1180.044,1,90308
1182.020,1,90341
1183.996,1,90428
1185.971,1,90204
1187.945,1,90226
1189.919,1,90355
1191.893,1,90506
1193.866,1,90298
1195.838,1,90241
1197.810,1,90675
1199.782,1,90548
1201.753,1,90869
1203.724,1,90853
1205.694,1,90767
1207.664,1,90818
1209.633,1,90687
1211.602,1,90695
1213.570,1,90759
1215.538,1,90696
1217.506,1,91013
1219.473,1,90687
1221.439,1,91111
1223.405,1,90882
1225.371,1,91347
1227.336,1,91486
1229.300,1,91289
1231.265,1,91124
1233.228,1,91529
1235.191,1,91735
1237.154,1,91695
1239.116,1,92210
1241.078,1,92259
1243.040,1,92329
1245.001,1,92403
1246.961,1,92821
1248.921,1,93033
1250.880,1,93184
1252.839,1,93112
1254.798,1,93202
1256.756,1,93305
1258.714,1,93406
1260.671,1,93308
1262.627,1,93079
1264.584,1,93101
1266.539,1,92969
1268.495,1,92742
1270.449,1,92483
1272.404,1,92371
1274.358,1,92333
1276.311,1,92273
1278.264,1,92335
1280.217,1,91690
1282.169,1,91871
1284.120,1,91828
1286.071,1,91645
1288.022,1,91285
1289.972,1,90992
1291.922,1,90994
1293.871,1,90649
1295.820,1,90375
1297.768,1,90536
1299.716,1,89718
1301.663,1,90113
1303.610,1,89783
1305.557,1,90122
1307.503,1,90108
1309.448,1,90019
1311.394,1,90151
1313.338,1,90047
1315.282,1,90060
1317.226,1,90156
1319.169,1,89956
1321.112,1,89936
1323.054,1,89942
1324.996,1,89480
1326.938,1,89208
1328.879,1,88835
1330.819,1,88616
1332.759,1,88003
1334.699,1,87952
1336.638,1,88115
1338.576,1,87778
1340.515,1,87704
1342.452,1,87751
1344.390,1,87809
1346.326,1,87680
1348.263,1,87741
1350.199,1,87785
1352.134,1,87716
1354.069,1,87595
1356.004,1,87731
1357.938,1,87672
1359.871,1,87759
1361.805,1,87850
1363.737,1,88599
1365.670,1,88249
1367.601,1,88138
1369.533,1,91203
1371.463,1,88143
1373.394,1,87677
1375.324,1,87915
1377.253,1,94117
1379.182,1,87513
1381.111,1,87751
1383.039,1,88052
1384.967,1,88201
1386.894,1,88664
1388.821,1,88750
1390.747,1,89461
1392.673,1,89817
1394.598,1,90185
1396.523,1,90861
1398.448,1,90626
1400.372,1,91058
1402.296,1,90833
1404.219,1,90944
1406.141,1,90704
1408.064,1,90601
1409.985,1,90736
1411.907,1,90709
1413.828,1,90834
1415.748,1,90713
1417.668,1,90568
1419.588,1,90661
1421.507,1,90348
1423.425,1,90630
1425.343,1,90776
1427.261,1,90546
1429.178,1,90473
1431.095,1,90480
1433.011,1,90071
1434.927,1,89366
1436.843,1,88688
1438.758,1,88348
1440.672,1,87751
1442.587,1,87678
1444.500,1,87186
1446.413,1,87285
1448.326,1,86947
1450.238,1,86630
1452.150,1,86527
1454.062,1,86279
1455.973,1,86118
1457.883,1,86003
1459.793,1,85930
1461.703,1,85623
1463.612,1,85577
1465.521,1,85181
1467.429,1,85255
1469.337,1,84846
1471.244,1,84948
1473.151,1,84894
1475.057,1,84977
1476.964,1,85202
1478.869,1,85400
1480.774,1,85288
1482.679,1,85310
1484.583,1,85086
1486.487,1,85010
1488.390,1,85018
1490.293,1,85224
1492.196,1,85098
1494.098,1,85112
1495.999,1,85400
1497.900,1,85438
1499.801,1,85494
1501.701,1,85491
1503.601,1,85636
1505.500,1,85771
1507.399,1,85782
1509.298,1,85747
1511.196,1,85911
1513.093,1,85935
1514.990,1,86031
1516.887,1,86306
1518.783,1,86505
1520.679,1,86452
1522.574,1,86626
1524.469,1,86750
1526.364,1,86705
1528.258,1,86872
1530.151,1,86972
1532.044,1,87166
1533.937,1,87294
1535.829,1,87302
1537.721,1,87353
1539.612,1,87678
1541.503,1,87806
1543.394,1,88045
1545.284,1,88402
1547.173,1,88270
1549.062,1,88441
1550.951,1,88666
1552.839,1,88855
1554.727,1,88960
1556.614,1,89344
1558.501,1,89565
1560.388,1,89537
1562.274,1,89790
1564.159,1,90099
1566.045,1,90089
1567.929,1,90573
1569.814,1,90950
1571.697,1,91441
1573.581,1,91371
1575.464,1,91672
1577.346,1,91962
1579.228,1,92056
1581.110,1,92458
1582.991,1,93159
1584.872,1,93387
1586.752,1,93593
1588.632,1,94332
1590.512,1,94554
1592.391,1,95012
1594.269,1,95202
1596.147,1,95880
1598.025,1,96284
1599.902,1,96763
1601.779,1,97335
1603.656,1,97579
1605.532,1,98048
1607.407,1,98424
1609.282,1,99208
1611.157,1,100142
1613.031,1,100109
1614.905,1,100786
1616.778,1,101334
1618.651,1,102198
1620.524,1,102689
1622.396,1,103157
1624.267,1,103619
1626.138,1,104076
1628.009,1,104483
1629.879,1,104649
1631.749,1,105358
1633.619,1,105609
1635.488,1,105916
1637.356,1,106158
1639.224,1,106745
1641.092,1,106805
1642.959,1,106892
1644.826,1,106604
1646.692,1,106937
1648.558,1,106926
1650.424,1,106619
1652.289,1,106608
1654.154,1,106339
1656.018,1,105382
1657.882,1,105712
1659.745,1,105104
1661.608,1,104600
1663.470,1,104207
1665.332,1,103475
1667.194,1,103212
1669.055,1,102524
1670.916,1,101973
1672.776,1,101044
1674.636,1,100492
1676.496,1,99749
1678.355,1,98927
1680.213,1,98326
1682.071,1,97333
1683.929,1,96816
1685.786,1,95890
1687.643,1,95318
1689.500,1,94295
1691.356,1,93745
1693.211,1,92985
1695.066,1,92670
1696.921,1,91612
1698.775,1,91259
1700.629,1,90338
1702.483,1,89966
1704.336,1,89202
1706.188,1,89001
1708.040,1,88411
1709.892,1,87665
1711.743,1,87539
1713.594,1,87195
1715.445,1,86642
1717.295,1,86199
1719.144,1,85948
1720.994,1,84964
1722.842,1,84692
1724.691,1,84348
1726.538,1,83818
1728.386,1,83484
1730.233,1,83170
1732.079,1,82690
1733.926,1,82383
1735.771,1,81949
1737.617,1,81828
1739.462,1,81260
1741.306,1,81351
1743.150,1,80808
1744.994,1,80647
1746.837,1,80352
1748.680,1,80293
1750.522,1,79878
1752.364,1,79639
1754.205,1,79683
1756.046,1,79396
1757.887,1,79060
1759.727,1,78803
1761.567,1,78692
1763.406,1,78450
1765.245,1,78249
1767.084,1,78173
1768.922,1,78000
1770.759,1,77673
1772.597,1,77561
1774.433,1,77484
1776.270,1,77121
1778.106,1,77009
1779.941,1,76705
1781.776,1,76907
1783.611,1,76689
1785.445,1,76526
1787.279,1,76547
1789.113,1,76327
1790.946,1,76123
1792.778,1,76106
1794.610,1,75964
1796.442,1,75901
1798.274,1,75841
1800.104,1,75698
1801.935,1,75573
1803.765,1,75647
1805.595,1,75556
1807.424,1,75161
1809.253,1,75264
1811.081,1,75289
1812.909,1,75019
1814.736,1,75265
1816.564,1,75050
1818.390,1,75082
1820.217,1,74764
1822.042,1,75068
1823.868,1,74794
1825.693,1,74659
1827.517,1,74851
1829.342,1,74709
1831.165,1,74563
1832.989,1,74781
1834.812,1,74821
1836.634,1,74220
1838.456,1,74551
1840.278,1,74383
1842.099,1,74236
1843.920,1,74181
1845.740,1,74221
1847.560,1,74430
1849.380,1,74303
1851.199,1,74162
1853.018,1,74072
1854.836,1,73935
1856.654,1,74164
1858.471,1,73993
1860.289,1,73941
1862.105,1,73927
1863.921,1,73905
1865.737,1,73796
1867.553,1,73978
1869.368,1,73968
1871.182,1,73940
1872.996,1,73699
1874.810,1,73716
1876.623,1,73656
1878.436,1,73879
1880.249,1,73601
1882.061,1,73787
1883.873,1,73558
1885.684,1,73865
1887.495,1,73396
1889.305,1,73495
1891.115,1,73774
1892.925,1,73418
1894.734,1,73564
1896.543,1,73450
1898.351,1,73525
1900.159,1,73538
1901.966,1,73732
1903.774,1,73640
1905.580,1,73735
1907.387,1,73763
1909.192,1,73653
1910.998,1,73682
1912.803,1,73527
1914.608,1,73672
1916.412,1,73571
1918.216,1,73634
1920.019,1,73421
1921.822,1,73545
1923.625,1,73414
1925.427,1,73691
1927.228,1,73834
1929.030,1,73575
1930.831,1,73638
1932.631,1,73751
1934.431,1,73735
1936.231,1,73925
1938.030,1,73946
1939.829,1,73762
1941.628,1,73586
1943.426,1,73494
1945.223,1,73871
1947.021,1,73777
1948.817,1,73865
1950.614,1,74086
1952.410,1,73872
1954.205,1,73616
1956.001,1,73746
1957.795,1,74087
1959.590,1,74085
1961.384,1,73661
1963.177,1,73961
1964.970,1,74127
1966.763,1,74022
1968.555,1,74206
1970.347,1,74202
1972.139,1,74261
1973.930,1,74224
1975.721,1,74310
1977.511,1,74313
1979.301,1,74181
1981.090,1,74526
1982.879,1,74336
1984.668,1,74503
1986.456,1,74403
1988.244,1,74711
1990.032,1,74545
1991.819,1,74637
1993.605,1,74973
1995.391,1,74691
1997.177,1,74795
1998.963,1,74970
2000.748,1,74703
2002.532,1,74834
2004.316,1,74828
2006.100,1,74894
2007.884,1,75115
2009.667,1,74907
2011.449,1,75250
2013.231,1,75112
2015.013,1,75028
2016.794,1,75115
2018.575,1,75129
2020.356,1,75150
2022.136,1,75146
2023.916,1,75480
2025.695,1,75597
2027.474,1,75442
2029.253,1,75548
2031.031,1,75383
2032.808,1,75231
2034.586,1,75344
2036.363,1,75419
2038.139,1,75452
2039.915,1,75623
2041.691,1,75524
2043.466,1,75642
2045.241,1,75842
2047.016,1,75703
2048.790,1,75692
2050.564,1,75787
2052.337,1,75929
2054.110,1,75854
2055.882,1,75990
2057.654,1,75894
2059.426,1,76110
2061.197,1,75930
2062.968,1,75830
2064.739,1,75823
2066.509,1,75900
2068.278,1,75956
2070.048,1,75877
2071.817,1,76178
2073.585,1,75926
2075.353,1,76030
2077.121,1,76056
2078.888,1,76174
2080.655,1,76140
2082.421,1,76150
2084.188,1,76107
2085.953,1,76147
2087.719,1,75900
2089.483,1,75974
2091.248,1,76085
2093.012,1,76014
2094.776,1,76212
2096.539,1,76380
2098.302,1,76286
2100.064,1,76102
2101.826,1,75831
2103.588,1,76207
2105.349,1,75886
2107.110,1,76100
2108.871,1,75879
2110.631,1,75787
2112.391,1,75977
2114.150,1,75933
2115.909,1,75745
2117.667,1,75772
2119.426,1,75736
2121.183,1,75759
2122.941,1,75655
2124.698,1,75714
2126.454,1,75857
2128.210,1,75851
