0,1,2,3,4,5
-1.9321946719656968,-2.9063070151757877,-1.7395747040599492,0.15024223027868377,-0.15199592041040363,-0.8163504285853007
-2.2489730531431418,2.3594811672744904,1.3907786985676445,1.045838584006371,3.385320224500765,0.6336263967761868
-2.4592701381725606,4.672938401279578,-0.7257691533574916,-0.6329520622203596,0.574774136034406,0.29592275374732613
-2.9747075881181892,2.129998905958189,0.1935077479660781,0.005231623507783986,0.18510539173920043,-0.5209035462807625
-2.1149850629190636,-2.8322301937859686,-2.214814000785741,-0.03465620806242893,-0.21098213399291327,1.1325964881172363
17.929023507599794,1.4611771874419166,0.5152049341267997,1.3595923593053194,-0.519488824086462,0.8232686679346656
-0.4288703493439505,-0.5293743645192066,5.825127844389653,-0.24031715448348637,-0.9380326055147233,0.13761335331636923
-0.0022224283951069734,-0.4864424258409732,6.499009900179855,-0.05038800760301759,-1.0901304057008667,0.3375447707315951
-1.6751834314148493,-3.9195448363948584,0.045246603274889906,1.4103428298661098,0.5264736307672779,-0.2451043620256463
17.137985397254017,0.6503980675715266,-0.27897867451859454,-0.2883841339728568,0.03010274506440347,-0.009316326838414102
-0.5374918223956797,-4.637602520758977,-4.344644623009239,0.920214921323928,-0.654161187141653,-0.31165512767117953
-2.998277414051682,2.473616101702415,-1.212080780908005,-0.20041605029804688,0.0019521791817835865,-0.42606960944009803
-2.279173034562907,-2.3767299251374436,-0.6189437820814153,0.3737555991137176,0.0031116502971229587,-0.8218860048581329
-1.4521067633440068,-1.9723680154193108,-1.2140301995924199,-1.9832221552068132,0.24161934700535617,1.2270497171841563
-1.7206209041911202,-0.69471414996402,3.9556584878059016,-0.03165796555387168,-0.5865008976805403,-0.14371210797996864
-2.4188673011853243,-0.6400851929778454,-1.228110995771337,-1.1420809637949343,-0.8408818414826058,-0.161361771276342
-1.8471258498967593,-1.2438831737530787,-1.6575284057003712,-1.655038354725957,-0.4209788501831205,0.580110129369975
16.942564433316303,0.371755370242251,-0.3794870740137097,-0.3050012442774245,0.2498248301397472,-0.34794005092027613
-1.1847249598711096,-0.29705310796778667,5.069106382655535,-0.09376431742634422,-0.7013657184816376,0.05393242179553266
-1.578381750572059,-3.325895550859224,-2.0634002455294556,-0.7128145959269537,-0.3071470757472326,0.9104032379812624
-2.3648596961317496,-2.097235797473715,-0.5126913617610734,-0.28887068496518864,0.2261284792403056,0.8129482581387711
-2.2417252866158535,-2.1372367525208826,-0.4743391477004789,0.5588788251912189,1.3708147525825476,0.047416387513944586
-1.4887815019064026,-3.7836027692854186,-3.03260122831922,0.2529983800831512,-0.8330666508242455,-0.01645607053338405
-2.6283811246367517,1.71275579597596,2.4243316160762447,0.5425774546105688,0.5789527647951296,-0.32788511113453866
-3.0392092434945406,2.53274699803395,-0.6097455164066393,-0.07003924515528781,0.02996435193041025,-0.4524865580190744
-1.5633383063381534,-4.0586527576092335,-0.057052557143783406,1.380011154700262,0.4530917703433039,-0.24372526916183546
-2.4843384735535174,0.3406522397685343,-0.04039627418667754,-0.7721335131207226,0.6822989561398448,-0.06035875474890266
-2.6670401465473152,1.7589681807986597,2.048054920129931,0.34680872521143685,0.5702659642723802,-0.4247480697227062
-2.7069491259100387,3.2893866421889983,-2.9748192696296805,0.1448628964519682,-0.6121133901702752,-0.22565401562186455
-3.016006199587123,2.272245687894966,-0.3985033106272644,-0.11374549689085982,0.10935885535290589,-0.39277039200229363
-2.779551896506754,1.8564304935380482,1.626490222306721,0.3301786376365691,0.5073216061994346,-0.40014591328173205
-1.2316071802022703,-1.9830400389104448,4.311448126882869,2.1990237560973425,1.443653794868775,0.28349452479769344
-2.6083200446995902,4.1382735553986825,-1.676392650396029,-0.6468343351696352,-0.13095767958163418,-0.21691512370267854
-2.3312828974949102,-2.2456760440313905,-0.39192558554914786,0.41144982890031656,0.6994705029890417,0.9799666707043004
-2.3016077921992606,-0.37228827281140936,-2.1526217761764053,-1.331461831383581,-0.8665033728803191,-0.3305196192788211
-1.6785770914824525,-3.9187199453144816,0.14614956215241426,1.3737184386882244,0.4442791806020259,-0.27989994006048924
-2.8073498934538437,2.4063870248979558,-1.6186111986088199,-0.4868005413512423,0.4490573109825586,-0.23750669801511215
-2.422743671077999,4.571703287564983,-0.42833216738695135,-0.7032877529376056,0.6782311661530043,0.29571361837818966
-2.1606167391306754,-2.654589617843495,0.9680648604704525,1.0151486050862493,0.39842563775742545,-0.6819537412313659
-0.581929010080733,-4.722909764877425,-3.814813598268636,0.6456340584455809,-0.46658337962216867,-0.272785682664051
-1.8688259251934554,-2.7017561153590215,-1.9560620830859075,-0.82874288852368,-0.4207970308460477,0.8748723260257747
-1.533354877576018,-3.740300426882916,-3.018913286177048,0.3807655279242805,-0.7061991251732679,-0.048692189014735446
-1.2327954006215924,-0.8152714057514069,5.102674644583533,0.5668204876504497,-0.48560974287374725,-0.1881797813861576
-1.8632698460025685,-3.085702404772825,-2.6481078417514228,0.2909243465302789,-0.5394560445578437,-0.4635505900319863
-2.6205175202153166,4.2850963266701765,-1.074919746812494,-0.61597347759201,-0.051981184871389,-0.16504993360311443
-1.9831082878031625,-2.791639692513223,1.4537837114284364,1.096652802170964,0.4278939925570977,-0.7258856501773614
-2.620597945393595,4.139996806955299,-1.140826922782293,-0.5971365583369441,-0.01123719386082403,-0.27991085301940644
-2.8018100616571573,2.3852567147959554,-1.4463267645739284,-0.4748681965344593,0.5310797395192162,-0.2222487722836096
-0.14465992267188243,-0.6028906682257432,6.607701327373536,0.6685626326620079,-0.7164509841653972,0.11915981107507549
0.040700702737480665,0.7056917271150062,7.009560515452061,0.2848858760460174,-0.978227922483521,0.2781571737598254
-2.6771089958787586,3.7576336795354015,-1.7746394337522584,-0.5909229134916606,-0.06756047527353737,-0.35074782437529
-2.0438640615908596,-2.9461261224791158,-0.8000367427914453,-0.12977281900572574,0.22704584206234302,0.967611763283241
-1.4943440544290785,-3.827645128446711,-2.953443052513779,0.25687495235123103,-0.8079104347941787,0.06684972987928776
-1.4521067633440068,-1.9723680154193108,-1.2140301995924199,-1.9832221552068132,0.24161934700535617,1.2270497171841563
17.064633434428345,0.44178261453652506,-0.42986674129831515,0.019882008554499286,0.6964152335051172,0.10277004780416699
-2.587190631723492,-0.4831128775008761,-1.1241637734702905,-0.9233348061210545,-0.6812450217899305,-0.24449094512141173
