0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-4.294895758707599,-0.9728639339916737,-3.1294029593378165,0.6993140390932351,1.1161220751439533,-0.6126201818149175,1.0168168985782013,0.742777087728035,0.8685149505379662,-1.4462364638176062,-0.5024434567068384,1.016642609850186,-0.5809680709413335,-1.219248620595001,0.47184222084040073,0.17233321316315445,0.624476773501806,0.14362901153308413,0.5384332019865673,0.25481860886646635,-0.17679313482883074,-0.0783402054541659,0.6347526226090434,-0.04825632538730317,0.049265859753955976,-0.39600935877948457,0.02398870049049584
1.386087111779668,0.026689692762192997,6.53423747280587,-4.511885913404038,2.247632364874538,2.343502644855033,0.1710574778518381,-1.5235824318110036,1.4895391293113291,-2.0353861990235664,-0.567550528103047,0.0423037779281088,-0.498589449571814,1.6579777225286572,-0.0640735791346743,0.3021841521115196,-0.2111724136951464,0.012732832620541866,-0.38424966525979715,0.4245175767789199,-0.30701990606254326,0.7484630110879901,0.08449368702148319,0.13830649292413244,0.11176577961566374,-0.049419415652928206,-0.03733484643298919
4.5418770177160015,7.6384164578696225,2.297737407397258,-1.400053345131902,-2.7075076742232076,2.1968218026710056,0.7051188435074138,1.2451796726601774,-0.7406745682105849,-0.22188085079951472,0.022609431817060995,-0.5627068405240261,0.1013901760119871,-0.028369428423543598,0.09317954561142033,-0.062128928514937454,0.11878254567126925,-0.05576104359602272,-0.08557216467906978,0.04091097946901932,0.07069802535699699,0.07759655819492539,-0.036995023070305326,-0.3421673814141738,-0.0006426351607742384,0.11623889904244591,-0.09613609108295144
-3.4712273313960997,0.978333801474534,-1.295697445982545,-1.4901435317379077,0.45832669540622417,-0.4262682692344332,-0.3906954368522193,-0.03153563903863639,0.33932305568588367,0.2405068499782784,0.15679037736122678,-0.3922903237345589,-0.19503715105643477,-0.04770308523928797,0.18457607050331828,0.35660722491632885,0.18378507144045705,-0.08363166200401553,0.15206255502767096,0.12545507947726836,0.09748821295772131,0.08766314531093668,-0.10239857072095333,0.10613425012498402,-0.047225714347389446,-0.07037555452075707,-0.00693505627054089
-1.2769628998316287,-1.1363248615054016,5.411795719901469,-1.4645128486169767,-1.5426295950442976,-0.9361451484737563,1.9688875591032786,0.4953303619298604,-0.4838942053694425,0.5841847033758328,0.20887061006431124,-0.19161073310934534,0.18053588923984426,-0.869885259109328,-0.7028829536147215,-0.29615156297222117,0.5287779074764862,0.6994175881156348,-0.7644102582794408,0.5022289682377732,-1.1454111340607838,2.220565145198694e-05,-0.03755058738150511,-0.03667693651464214,0.26603663867361493,0.5654402579740346,0.07976570454521523
12.651306779572572,-6.218076009185681,-1.780203903327331,-0.42315981009480647,0.057561778042522896,-0.6629889635472979,-0.6118922603383227,0.20336513820865776,-0.1015398600233784,0.18116529184507293,-0.6842486106341794,0.6863829390983783,0.26464317051512587,0.5141956524901949,-0.09485889237017497,-0.4462768746698487,0.21566360847090746,-0.15490835146636683,0.29484005190763285,-0.01149704683847735,0.0314159726788261,-0.17983709121308195,0.3471395329615944,-0.22576630749179694,0.08212810577257702,-0.026032484006586705,-0.3877946690148729
-4.272358622429765,-2.3392274064006484,-1.9682519061929162,-0.1333924237003775,-0.6053049737591929,0.3821398239860966,0.4909911294414716,0.5824680974298839,0.290114347401153,0.26360876293954133,-0.014491178887429068,-0.1503555734866896,-0.015492752524764708,0.23967301605763708,-0.1227330110048122,-0.046503489909648324,-0.4036007688910847,0.2556052296772188,-0.21531321220272795,-0.13071513102408852,-0.12667553120901406,-0.06130109203654978,0.0021910312317292846,-0.01095868750337481,0.08725048625767298,0.11944100173488184,-0.008371630354513302
-4.294200465922178,-2.208708739455727,-2.2542081735359387,-0.1543541449324111,-0.5330913891168383,0.29798327402267694,0.37032727997288856,0.6319797224961996,0.17200407733706755,0.33622208954145383,-0.05129071227280774,0.10287762026841622,-0.18497829798278773,0.0450357151610622,0.1590303766665884,0.059973839099542285,-0.38718824861839984,-0.1596334683772969,-0.21151525604848886,-0.11725350112894568,-0.07028676824864441,-0.17321117651557982,-0.007346739936278431,-0.08700562022170419,0.06457306529703014,0.08630000639623245,0.06811632532052103
-3.7370801103437117,-2.3533353445806173,0.6332345071760022,-1.791236863556547,1.7941525512836016,-0.3893441536211952,-1.2841241312947982,0.21209480473140138,0.6436644404626868,0.15629385565829287,0.1667722687982124,0.4195757811933629,-0.17260110982134874,-0.2592207014166152,-0.19410533742061237,-0.05017574502812093,-0.20749482417491705,-0.800981537503128,0.1455040041160417,-0.2353760506230595,0.0646697747972784,-0.14321362148571715,-0.07112419491047936,0.33390011600138825,0.06832986584883956,-0.10523161486443879,-0.05963859403227175
13.090479970493156,-6.024027313815253,-2.039035756525523,-0.7508261864053289,-0.07249503589846851,-0.275129492158978,-0.04323596773504063,0.10702727175414184,0.32991227084832,0.03843398360466033,0.4800863592870706,0.735002390865879,-0.6623970494212083,0.5050234444395858,-0.9018839188603747,-0.26239427279257416,0.3247147383124959,0.054212194948436584,-0.3769416586909498,-0.8491769978317264,-0.24738352107552752,0.18624121063507285,0.33599939645627813,-0.02988776860148653,-0.5219959274917959,-0.28551074897997114,0.08918856892676574
