0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.9204928574400745,6.3901543800223255,-3.1915451006850737,-1.939154842911376,-0.026411327952945138,0.6422787435156105,-0.17172270994114344,0.1970732467803189,-1.0959511734862843,-0.05501977201264674,-0.10368245547067229,0.16231531961549345,0.8593818036392047,0.005358137674808167,-0.2545864902249518,-0.19001492649915497,-0.09357570209294129,0.31027086248499397,0.06091347067379027,-0.22986474132130014,0.23324428688394483,-0.34522470761144197,0.20768532331193068,-0.4558856604948829,0.08137702144625947,0.05571838250073853,0.09875709875288971,-0.19713965829409974,-0.0819019245796927,-0.16180870109435103,-0.23602788951172543,0.07146094475470932,0.14520681291549797,-0.2068675551852283,0.2902098007093213,0.25167812282556323,0.2315085757088066
13.463795072406441,-6.498017198667973,0.3645522931480371,0.999802304684794,-0.7433053647042458,0.06994698623328506,0.9689463441290148,0.6371080785671306,-1.8465562777693978,-0.5225792479946083,-0.6086032132373641,0.41800177014214684,0.7203707385348923,-0.01814952272219375,-0.7907325748497502,1.0255108330108607,-0.646799274196005,0.6823477646347227,0.528093490692046,0.16225059201780062,1.1824079660104128,0.6505073141440358,-0.020916074302433654,0.31768672227174954,-0.018222913133919993,0.284720875051948,-0.3281204813419941,0.1356936515845974,-0.35383507328671937,0.3532305139996592,0.3839960210014961,-0.07091742252825112,0.054895857250784164,-0.046713224007107715,-0.11407066222154297,-0.1149645144794042,0.0640457654843114
-0.8428099176327132,4.95716776798139,-3.4118874925695195,-1.143949230697156,-0.34713843981874826,0.27182489051507086,0.13647333391981947,-0.020655303122223773,-1.0264686736214435,0.11698344368856323,-0.08846751273426212,0.1487251920663067,0.5571952785874023,0.10480221558379288,-0.23281625270957568,-0.11329302817538398,-0.4440650454257118,0.1405159279833496,0.41806877597382164,-0.09905070795353679,0.1249110716186333,-0.34047969398154665,0.1432996049533465,-0.48847768715041284,-0.0069009555929717,-0.08525412332475615,-0.05353688083855697,0.21330159040073532,-0.08834080962784535,-0.025988707249373577,0.04386980884965608,-0.0023267173659113627,0.0970728204820712,0.03965608781601146,0.048523483285448664,-0.040082712419113764,-0.05940832350815023
-0.10091923551350315,6.360642568646548,-3.0636110296658905,-2.5149348674703536,-0.1623438114163676,0.08343400832566744,0.2907061124602407,-0.1078073031628976,-0.3021370516141942,0.09561958562237632,-0.1794888336814304,0.672004496107276,-0.15292543420651095,0.9282236318384316,-0.11574232375975924,-0.12878550929563373,-0.22359527192957357,0.25061109161317874,0.1628131651683887,-0.2910864870880685,0.36307518753292894,-0.13299533670998728,0.1631977530992163,0.20632153287472407,-0.04366544241193637,-0.37433180271453426,-0.028918761548838684,0.18433278088641236,-0.17076396298022917,-0.144257108466827,0.12246668373964714,-0.3284868603665303,-0.0059706574493852745,0.17542437386423448,0.37116113403352435,-0.23299730305586822,0.025224605381228424
-0.9075436297082249,5.013839382485848,-3.407782220059734,-1.6027860100418785,-0.15762611665894408,0.22135460778552293,-0.12425467405671797,0.08292036697942473,-0.6298540788162625,0.10543666445169544,-0.15525825370531265,0.13433590116567837,0.5292764574220687,-0.04305694368650059,-0.16425577071752512,-0.18680322146344788,-0.2885998553097859,0.17779593396680435,0.28481448625546024,-0.25236619877786626,0.24329800119707282,-0.3321023562002401,0.36258461142994064,-0.4974668164607448,-0.116104338801999,-0.10586449985890545,-0.08025017918796537,-0.12384989678930404,-0.3577402730868464,-0.29686814998665645,-0.10586389834209131,-0.12636644444213163,-0.030696178239676433,-0.0540882702762528,-0.10447633371633372,0.03551932893463437,-0.018362805939617824
-9.470822286205903,-2.721568695562034,0.15935002327251763,0.9466169122269865,0.2964648580132512,0.3184137063286807,0.48261246174140987,0.1872847630082499,0.365145768215211,-0.4335576987902963,-0.20373717085424986,-0.5135198811881068,1.3659314020214497,-0.94063788751336,0.408489214387618,0.1734732794315423,1.0816684280760203,0.7237800133435481,-1.1969895439644445,0.926601099681203,-0.7050912253763425,-0.6604023462552655,2.6597022220266684,0.8308779513118268,-0.36666025502699506,3.0079207159000445,-0.6005259530274906,-0.9159819325857517,-1.462008557288164,0.33672416018312923,-0.8950550314845591,0.03724734036338204,-0.6120692769274036,0.7394159660885467,0.26198914184231287,0.021300678581181454,0.16480833469879314
-4.859488210963839,0.7287763397237705,-2.596390908830345,-0.07663993021003208,0.19122367740655388,0.07465833312675743,-0.44260155793934564,-0.07658596784821423,0.3278600517514665,0.38995924903130597,-0.5671424391883224,0.3112956244835329,1.5344942408827564,-0.05821400346333844,1.2794927804928364,-0.3864599749733617,-0.5392956990989312,-0.041373747613854484,1.0422286031173458,0.2881238065694355,-0.28786180428652375,-1.1960445186675208,0.37199037505690147,0.11148475894170207,0.32203913746345103,0.745882022696277,0.48859454627370924,0.13505130206514993,-0.5298502595449752,-0.12954138865597795,0.7481358174159372,0.6254432749203092,1.5378545380160962,-0.7437166545951639,0.9975144527204689,0.5988968032267203,0.36279329998169135
-10.79458051557,-2.591771793508999,-0.16354017239327173,-0.7028701827662899,0.1700888260673503,-0.08120832059964266,-0.18271002523703817,0.12306510225467691,0.4977745827527213,-0.061789190638570426,0.17399858379817146,0.22407180325463094,0.3095411483772587,-0.3745975403130438,-0.0029697197372390294,0.13593081341993318,-0.07969073982152693,0.07371295065746246,-0.13763868981584942,-0.2698425794711009,0.19036718896950466,0.10411376062299087,-0.2865305667637754,0.2632642290658239,-0.2101078271002572,0.2505955307175832,-0.10724816486167034,-0.15006221025113198,0.24930505585613194,0.7699109187884665,0.21376727410177074,0.6223177078173329,0.19689642503140287,-0.4476412154568057,0.07255305503443198,-0.5449964798152989,-0.7688903821285822
-0.10491777052445223,5.78129453610064,-3.25359935489139,-1.888434067474271,-0.040287096872009515,0.3148220964443287,-0.048255863565347876,0.06400002492546394,-0.7682238224816709,0.094165841777647,-0.261522279297856,0.2942203330451945,0.4623724946247533,0.37331940863003316,-0.09966568801254372,-0.09892046034832744,-0.5391377501347921,0.1726980147905209,0.2975484737662503,-0.08845535368661325,0.5227871620015803,-0.22525993057767546,0.27711251011504384,-0.5080071242986319,0.16702795835420872,-0.19900333983526128,0.05926380708093427,-0.14670239560040238,-0.27835319108467255,-0.35291382463410387,-0.05829402202447875,-0.1069911584689189,-0.02334981249496003,0.012838382505964419,-0.05707063620947356,0.03794938080750258,0.1575094480799561
0.08631413356792611,4.762161041471903,-2.720400488834544,1.3914187600244459,-0.5099671466507542,0.0796284106488851,0.2795609818593968,0.13557741646037427,-1.8181156754283843,-0.30329900061616877,0.3135117735270434,0.1597116861481775,0.6104759646506428,0.22284024296502222,-0.5142257689200785,0.04276404199470887,-0.2525703390170278,-0.95023466088869,-0.30850646662863046,-0.315091602438113,-0.9184313240820674,-0.15787469294680592,0.48368890993516955,0.5950789058064869,-0.40817948064170884,0.0646782060628259,0.10736027184506337,0.46293668967351514,-0.0777759976505318,-1.095197796850648,-0.16319616966017536,0.6023814051926288,-0.18935949066489746,-0.19792412196753037,-0.3477690475164872,-0.126258323940248,-0.3962982818972694
