0,1,2,3,4,5,6,7,8,9
1.5014926451142065,0.7504614151944856,-0.021195457893657423,-0.06659521778137664,-0.07505147989127972,-0.021006099009589836,-0.04243506569966134,-0.008895384879988706,0.0069200131813329045,-0.0034754670345695663
-3.779519973279717,-0.2999528689605918,-0.23351440543653046,-0.3241190923444908,-0.03609821181455184,0.060051597919065655,0.02556951244146558,0.011970657024685081,0.00460305887623377,-0.005213970659802211
1.142346732213194,0.6602943515027628,0.21861556434924678,0.028150084829069034,-0.06834957531041247,-0.013849426859167093,-0.012067203343490122,-0.006044686703860373,0.015494351771797076,-0.0019690921094733882
-5.06101431741772,2.4670593237383422,0.34111630724946645,0.9641258905347777,-0.17830561677680395,0.111490163035069,-0.01533491640332917,0.04765812556817416,-0.08448762569110468,-0.028532221365285534
1.5292145285317227,0.6197252806206474,0.15108726484199306,-0.01933935547371038,-0.060244895770993255,0.0002241789941699844,-0.022420914768028863,-0.017765619698189395,0.0013113864461521667,0.006771728039072658
8.521148838054195,-0.09413191441725412,0.035529905731039375,-0.05728719201857421,0.009445866593869479,0.026059931582035678,8.295758961306826e-05,-0.037762530081925275,-0.02179332651322026,0.042831927111107324
8.321977843042019,-0.1147208753312757,-0.3003354188501934,-0.008353751258654951,0.007691902273782775,0.005255830402356956,0.0010550717963601838,0.0021762001682415974,-0.005792698829807055,-0.0013466543163427394
8.013714183249135,-0.18874729677010865,0.012959095420143812,0.02819780053521126,0.020312323823638415,0.011311268097631874,-0.001308241156985794,0.006292911123775825,-0.005035935962866611,0.0024964041743086307
1.7153207300887243,0.6296793591142935,0.0038880992445521068,-0.017821262232295028,-0.06597541809699642,0.004409030381227294,-0.014148058747496374,-0.00814518814573191,0.013849764069553499,-0.014860453881319777
2.711513624060413,0.5411327341966663,0.25376192945915765,-0.17347429911340775,0.09064108953097494,-0.01654708229687394,-0.04808692648267819,-0.004902869419633118,-0.023982097302659794,0.004339890412126686
1.5806165208606366,0.6239137401815333,-0.11184140668734609,-0.1417025520469028,-0.02805066367030618,0.01597172451343072,-0.006558077849460732,-0.011599630343081337,-0.015495426835237055,-0.0026193300910330375
-2.52606297114926,-0.544202294414393,-0.27254937171801247,-0.15162563340237661,0.0018971498438664844,-0.002214887164040967,-0.004870323793367812,0.006223749098234853,-0.007662584462763376,-0.008693267001434473
-4.032310002930843,-0.44616837077780347,-0.22367558721906813,-0.16564815887000972,-0.005984603637234048,4.9290052882129676e-05,-0.00020526358247587723,-0.004594706942881499,-0.011759530706651249,-0.004974980831325892
-2.184184021438775,-0.7523728296121692,-0.45794812510368954,0.1518724332893612,0.006057728427757158,0.018667009829293292,0.0035380929950170822,0.009022254149607445,0.012019032633482316,0.0007775528325710433
8.026621147425589,-0.357953199855513,-0.5147965959558515,0.2232635056907106,0.01147568021165582,0.005055604308948733,-0.0006652821958330127,0.005136062127356726,0.004843293530174056,0.010446180827355336
-4.36994006161843,-0.49360020615361644,-0.2739495191080119,0.011485376910764691,-0.0027322125225794497,-0.018962925505974844,-0.004098744581704464,-0.009168639129690546,-0.011046653932440382,0.004729680955634925
2.649481276989938,0.6171457323469192,-0.22314217905403785,-0.2156238262955275,-0.03964185322494357,0.0031685970515486425,-0.03450729761072888,-0.01898330428189062,-0.012817040501553863,-0.006916396682157389
1.2815154224349614,0.7802740294527317,-0.24340672326653237,-0.13480132479888424,-0.036727583333196756,0.008509859856880016,-0.0029354117284027727,-0.009550928100487901,-0.008150533557146263,-0.00022281686065156198
-2.8876299733549673,-0.4993771484359657,-0.050921809642282524,-0.2154469422859663,0.010347598455229774,-0.006360384627487101,0.005657585016006893,0.0010428168108990166,-0.007151715223117926,-0.015072181678533192
-2.912590384271701,-0.8982333115053494,1.1960685243743134,0.10729334977740933,0.004106819228093833,0.004438659501702108,-0.0024913721139206077,0.013302216324030575,0.011709008123940552,0.010561579190364236
