0,1,2,3,4,5,6,7,8,9
-13.047511853085398,2.9259631386734837,0.6402898929754105,0.057982035773714094,-0.7190469054783765,-0.40583023627985415,0.5042751364493244,-0.04821353012003571,-0.4635527854244138,-0.3745334611387187
24.02670072997794,-3.805122075899738,-5.121632802129928,0.19325966045112886,2.998469425457253,-1.4071425611405735,-0.03772848627211545,0.2168190101223033,-0.33174877445227124,-0.5122015716293898
-11.945583813220582,3.58214574032716,1.125195029066477,-0.5533600242250202,-0.1389422304500752,0.0028137428729671232,0.4560991206739782,0.12086551982805788,-0.5033615319682255,-0.5036875920900168
-6.6200779145332245,9.027458516520827,-1.6256837521147107,4.160562756012756,2.164373567112889,3.3387338649173186,3.0482286216529237,0.1614565474740222,0.4363511268503536,-0.13150987718147708
-12.4687042109762,3.017800642818484,1.1418661523762146,-0.41876464459466484,-0.29352567633572113,-0.15085745631970676,0.5067102010887574,0.07601578265486242,-0.48127021433473816,-0.5281395444839954
-21.164859995222255,-5.037144896472665,-2.0335154590428726,-0.5204389058423764,-0.05739790854654345,0.5301417490540684,0.34650093122784936,-1.1842043698870472,0.06983867733634529,0.32884040545279974
-21.095776116624762,-5.614549177312254,-0.8936538824188889,0.9025936265411333,0.18215561897275445,0.18150048171879335,-0.26799952681989253,0.2128090024465419,0.056563478226496156,0.1942494614314204
-20.694883031453063,-4.994635426706356,-1.155944974672793,-0.26552312823510144,-0.1809804992682022,0.24689448090983296,0.24671141287186696,-0.622282239100229,0.22526611622093873,0.23368952823731182
-12.817124493114637,2.6726028406172375,1.1135714837876391,-0.1443683190740398,-0.44172845179522563,-0.2930056541529208,0.5040811663859599,0.0648365145674088,-0.4561486134124003,-0.510942397215695
-13.36298624594999,1.3536581507319063,1.0499162246466236,-1.035919806771666,-0.8295264690539358,-0.9490164754544723,0.3553665704819356,-0.3293739895756693,0.26913286211065696,-0.4842320065970721
-12.653373591433825,3.3299231006673953,0.23529671602518865,-0.3096273051437095,-1.0672103601642575,-1.3109450861335512,-0.7634037373318667,-0.15103089485548282,-0.2498581474826839,-0.2399780957525821
