0,1,2
-7.538583323627809,-7.421499960327785,-2.8808790964030764
-6.640063244858547,-2.4635372956224537,3.731670706403865
6.320445275791544,11.838949617709634,-2.5649285620908717
-1.8297485574813632,4.057820501796247,-1.530422618051511
-7.364221569931986,-3.9306996964292007,2.511664438824121
-2.424362012733111,3.61071145455747,-0.9966274381723093
-1.1655498420272665,6.3228160481106785,4.443380858613738
37.7314892009871,-5.730857146894299,0.4759998535238342
-6.941912944692534,-3.840155827777993,2.3138590103323438
-7.652680577491161,-6.000145243557329,-4.2852814248701865
-2.4948124039348767,3.5565975484350276,-1.218435728109949
