0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-13.0475118530854,2.925963138673523,0.640289892975377,0.05798203577370782,-0.7190469054784022,-0.4058302362797117,0.5042751364722535,-0.048213530270522276,-0.46355278727037197,-0.37453345978932656,0.029952516571823712,-0.316037386610018,-0.050377370794630894,-0.08527795900860452,0.0139070081988244,-0.060567068522362585,0.03949046726493133,-0.08928368678516199,0.02161074628925544,0.024972910951039706,-0.03455059876212406,0.005943714081274205,-0.009571799147001236,-0.042799152917311144,0.02431093578804247,0.0028841480714490303,0.018556416693928407,-0.010222064344018199,-0.06584663931314066,-0.06924234798965545
24.026700729977946,-3.8051220758998583,-5.121632802129886,0.19325966045113874,2.9984694254574107,-1.407142561140724,-0.03772848635090098,0.21681901013297233,-0.33174877692488614,-0.5122015663374004,0.07971498318108339,-0.19218597923143688,-0.04471701142973672,0.08117846124751427,0.1864123025576752,-0.06026405062093376,0.06335157240401246,0.05858639362592111,-0.010971992346556103,0.020592500871837005,0.09990887516626455,-0.0909033138017728,0.010651192395711773,0.023290652716696135,0.009234378254708075,0.04277401397903771,-0.009835300227556631,0.0036901440964486054,0.015604977186077534,0.0029342596254641196
-11.945583813220585,3.582145740327207,1.125195029066434,-0.5533600242250187,-0.1389422304500667,0.0028137428729402697,0.45609912067053543,0.12086551986865252,-0.5033615310667007,-0.5036875926567568,-0.1162417554495295,-0.2618861618661524,0.05145993528266564,0.024218670708335055,-0.0005121668955660186,-0.029246480765123872,-0.022991373355195632,-0.07580626488015031,0.006617762351303506,-0.0027329180066776038,-0.01855849979941751,-0.0035757218047296896,0.010308453175227883,0.010339062994668635,-0.011226836725288653,0.008198210816864185,-0.017662118829044282,-0.015285966883300396,0.06720744017579058,-0.014729783409939481
-6.620077914533213,9.027458516520836,-1.6256837521148215,4.160562756012765,2.164373567114254,3.33873386491483,3.04822862131045,0.161456547744747,0.436351123544808,-0.1315098255516431,-0.5670268931487179,0.18175201284001488,-0.24561215883485973,-0.2854343285780103,-0.08965934373439532,0.3121213745424496,0.17671142253794087,0.2052437595471047,-0.09598847999253396,-0.059531039401593516,-0.025586929219135652,-0.0984145596695373,0.03857459068897984,-0.01650027853486488,0.04649473358553621,-0.03483724125916848,0.0031729851727572422,0.008362270344927182,-0.008279269206367575,-0.010918830816114167
-12.468704210976208,3.0178006428185284,1.1418661523761773,-0.4187646445946652,-0.29352567633581816,-0.150857456319595,0.5067102011030564,0.07601578260847242,-0.4812702155058169,-0.5281395479929596,-0.06819272532993276,-0.28189303196424775,0.01076191771511087,-0.015302943734051,-0.014971580939351817,-0.021986499737853132,0.012812364657586561,-0.08601236635990972,0.025312225620481826,0.02202742114831746,-0.024003844891066217,-0.00367628692026839,0.013223655809269041,-0.0027841282921413565,0.02001530959971154,0.03140403554119384,-0.031735613377997574,-0.020738851979095883,-0.040191511384367926,-0.097088016086208
-21.16485999522229,-5.037144896472659,-2.0335154590428117,-0.5204389058423812,-0.05739790854435009,0.5301417490469392,0.3465009307044133,-1.1842043695324782,0.06983866984737591,0.3288404880351675,0.16246352369448003,-0.42372895167051644,-0.2037393394070973,0.8461542617746223,-0.3367785676874383,0.464347930797548,-0.2156718350516061,0.0001306246779796405,-0.11059768068486348,0.22528467519145803,0.057800793155758284,-0.06907630073653348,-0.06854982532012749,0.0009786168637965498,-0.031893142943118104,-0.008071395881851712,-0.007084959507714544,0.007417095743226826,-0.02812726898631699,-0.01587678497643325
-21.095776116624783,-5.614549177312234,-0.8936538824188202,0.9025936265411496,0.18215561897180477,0.18150048172345257,-0.2679995266452946,0.21280900239064018,0.0565634786149253,0.1942494285084717,0.025649165715482827,-0.14484787889173822,-0.08624064326307235,-0.24359386945174125,-0.40901949335521515,-0.09565041669567305,0.04783798959584562,-0.07833638326959336,0.0885641261449198,-0.015254316125228623,0.11427113304349511,-0.11786137931959562,-0.020782140026185975,0.07703880848856638,0.09934217871182402,0.023764952203643927,-0.002685265523504704,0.026773540067012328,-0.015796568761438097,0.031918172742315974
-20.69488303145309,-4.994635426706341,-1.155944974672734,-0.2655231282351032,-0.18098049926972537,0.2468944809164459,0.24671141326499468,-0.6222822395964843,0.22526611783781253,0.23368948071477602,0.06951015722399183,0.008298396478451084,-0.07744656054100846,0.08059604902956666,0.21046482149596193,0.04608002297153942,-0.004958274693084741,-0.00373003733916652,0.1751966491980429,-0.07178303553942875,-0.05772489320482757,-0.05224106086362518,-0.09442477321370152,-0.014197316489792056,0.09664578211529153,0.05827768206582115,0.2772373303327903,0.0918138810298968,0.1586513251154841,-0.024850708729612876
-12.817124493114644,2.6726028406172806,1.1135714837876045,-0.1443683190740379,-0.44172845179543974,-0.2930056541518873,0.5040811664331548,0.0648365146374017,-0.45614861204196067,-0.5109424051954917,-0.04055326015136279,-0.3165430719095092,0.001542402149652053,-0.01321158676473072,-0.017640478227952505,-0.03418030201046757,0.03798867062736849,-0.10453061363013091,0.02897706274804964,0.0007548831436891001,-0.007483523311540979,-0.009936370709708639,-0.011710279711144467,0.02826221639124816,0.01795599711194462,0.006444891005347564,-0.04390141381941487,-0.04755362962308338,0.007266785136911272,-0.04144810122645484
-13.362986245950003,1.353658150731949,1.0499162246466067,-1.035919806771668,-0.8295264690516629,-0.9490164754615602,0.3553665699224203,-0.3293739894533997,0.2691328514855884,-0.48423192076877786,-0.2730961797413328,0.3086599780547893,0.027193319076013814,0.42579909479734424,0.15832930759007563,-0.2842124443786096,0.2426750897004426,-0.06868634001692027,-0.19721348428604682,-0.006138469076052838,-0.003597110895109338,-0.06982568080963016,-0.004225990306309768,-0.06386198441784836,0.007712241499263528,0.035260255322944536,0.11875783523575484,-0.038335844256429344,-0.07472566344434962,-0.05019187053062382
-12.653373591433837,3.329923100667428,0.23529671602514868,-0.30962730514371056,-1.067210360164168,-1.310945086133989,-0.7634037373503687,-0.15103089489652166,-0.24985814802279693,-0.23997809254643815,-0.03885309136339188,0.22629974488117133,-0.17666453655182107,-0.07979646073494062,-0.02588793019119036,0.1652159577564349,0.09204826418937195,0.1264228493124237,-0.020703488206037034,-0.022785270878553116,0.015094346797602957,-0.002666591114757186,-0.0042079505039391285,-0.018840438554472934,-0.01946065425999849,0.02139506904022749,0.006583852444190241,0.004740327925678467,0.011453995476568654,-0.0029833282530663113
9.65051621343195,-0.43839098327813397,2.7413638032652936,0.08847836886717396,-1.986462536505194,-0.7346469101394406,0.3735512096559479,0.6367801206889379,0.4431357098333998,0.10089392775494402,-0.273051427128177,-0.10190695016081411,0.23046617565372832,0.04871546982316838,-0.051323076250869126,0.2292357851355167,-0.1331991173628753,-0.007445854671893903,0.029219039671644298,0.006219225189320384,0.0160249446572988,0.11340856627557427,0.10840461507276863,0.0780590796797945,0.10999448203982791,0.16804579099432004,0.009356933234489745,0.011658221064235978,-0.023771745744403834,-0.04767950297482522
17.714099088154736,-1.3588951279196344,-1.555267457017719,0.30626688793174145,-1.177829731428193,0.01995217748434039,0.0705259851636259,0.41693294528049163,0.1474895238208529,0.09752232675639785,0.18038934638831905,-0.11658961901889914,-0.12383522367497507,0.03720739225933578,-0.03450002354572064,-0.03021781761243736,0.09831211282936858,-0.00887556408339138,-0.04430248553112197,-0.03614347939393661,-0.012024673163729484,-0.00539572579770517,-0.020762617759942148,-0.05462407155637404,-0.015331794474253257,-0.07385807709774768,0.0037444171475145005,0.02003976312452442,0.009631856795307661,0.02996430730942562
9.358045379211177,-0.7159114966337716,5.720695819623069,1.0789239953090162,0.9528112594993383,-0.49664571792228646,-0.26354685397319044,0.3018386464177002,0.17415252826189198,0.12283733124813015,0.04183271600444413,-0.1252092129825566,-0.03187493015693575,0.12392101722907675,-0.06776898944089238,-0.03380902817188657,0.011184159321708242,0.024057810342704933,0.015517497803371166,-0.04878030919896309,0.04635166142895475,-0.025202343876567168,-0.010344800367448824,-0.082546582240841,0.006097290201808381,-0.044243093071701586,0.0158763097792618,0.027480718581187016,-0.0309025305660664,0.06827336743818126
-19.5718758657581,-6.359136118997834,1.4039450203749047,1.5895532885432244,0.910626347360224,0.013184780915617533,-0.20351936630020823,1.4539658324177147,0.5864717729259544,-0.7787034224792,-0.3198626672135881,0.24547034629361664,-0.27100603034998816,0.16362525100220102,0.057379725584071534,0.05817847875617488,-0.2978073866192441,-0.013815473818934776,0.0885442718684445,-0.07770059217852085,-0.031032856927871715,0.08500284273246145,-0.03310369188924733,-0.09016629488450481,0.0033677957463808528,-0.043319789493929346,0.003720522372641921,-0.045071299288568095,0.005701475200028561,-0.0024305681979477634
18.058745835743764,-1.0448527254556113,-2.343102175726136,0.9629635221057604,-1.5305063450329583,0.9419484932681086,-0.3715791605171676,0.48768268857561914,-0.08815936105034708,-0.16033969912445725,0.1853568230691449,-0.02957831419423651,0.020586801601151894,0.029762394050465157,0.0907274634232619,0.0360446694058629,0.008762791426538408,-0.01654073395886535,0.009757584336878768,0.010606451654688376,-0.01038648088862161,-0.0007737230801864448,-0.012208828876001443,0.03793897311076845,0.010144504398488352,-0.03245233054554959,0.01759370344014305,0.002816074067473112,-0.029065819437456536,-0.0032570383794476576
-14.089580881115532,1.5629577138764608,0.6278710188425798,-0.1355387740264095,-1.0528248737696668,-0.969966714427193,0.2777650244825848,-0.16533040961202267,-0.45959619733650114,-0.3132585055750967,0.06775722889282394,-0.43748713407183126,-0.2802152198014509,-0.05715884996468168,-0.14804059834897687,-0.14203451296706432,0.049597755933356136,-0.06445520413195056,0.02799332039278791,-0.022638089664058975,0.07191794982681914,0.01657642850307843,0.0036414607779045594,-0.01582530963208189,0.08777079242136321,-0.027816702810193952,-0.007168564040498482,0.011389829245979564,-0.014383032309735966,0.05170965099693317
-12.896210737994222,3.374206761865091,0.028206574180491772,0.3538217410179241,-1.2536575564055037,-1.342195295374003,-0.5938709087472356,-0.12392151462788936,-0.2073599274024054,-0.12500779158159753,-0.012237749736776465,0.18000068714991696,-0.2178765645078712,-0.055638206008309654,0.006710563822137514,0.1044387946077576,0.13238748380326842,0.14186577232699998,-0.00063960684271578,-0.011588473029146146,0.036407518739760766,-0.04437297513379641,-0.0008942764517291812,-0.06842541425003798,-0.06360987268981225,-0.001560858998643555,0.013191080152988227,0.0033511660704068427,-0.008186627288892634,-0.010576264949508585
11.937301637022584,-0.37030482116244856,1.6865641758193135,-0.7222907497842237,-1.6400050006618982,-0.645178875131823,0.6183223588019926,-0.256380993747908,0.4235326479321811,0.37205677871378784,-0.0399070126818899,-0.14608019282138182,-0.045883618984158304,-0.029653909363066444,-0.09476091642244137,0.037251607397672123,0.0951239160547545,-0.03878069344699806,-0.07199426898285936,-0.03110544358059765,-0.010294631778338573,0.07845637620679444,0.036665109723553885,-0.031524862198652095,0.019243858872191613,0.02951402198876034,-0.016699028671413554,-0.026750153356857466,0.03964139587622663,0.01277636011244209
