0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.2733289860887327,0.6772022630078779,0.03333621860566191,0.11574612078519142,-0.01762567494436419,-0.049839727294861184,-0.19921937644910875,0.05753551995309311,-0.09436002450262036,0.06879630898629584,0.07974915540475366,-0.009911708747765854,0.04179099104272975,-0.0017283179155706688,-0.004243243066805173
5.593172301460658,-0.20117511955269315,-0.07303742744581071,0.763953665559161,-0.4960049425164926,0.22886717538160464,0.2839164796748183,-0.032902549185895316,-0.04898053353405042,0.12558430792061992,0.12670717077356564,-0.09056086353481113,-0.0700605810506891,0.04036997538959686,-0.001321093075769067
-1.1514322420118277,0.7937509832533399,-0.09724574730194849,0.011839530477180976,-0.04021058446188064,0.02892698894558364,-0.16071494750464915,0.06555819298371769,-0.1091464189406151,0.09541050898808992,0.07348978989750315,-0.0031800853194108095,0.032402821372336715,-0.005637758297818545,0.0030335353009864076
-0.448873600939032,2.4663735375379736,0.24247850619017333,-0.09321240372296424,0.6302026719342796,0.8980571321642443,-0.29655232104431106,0.003929895675799493,0.04886863413671969,0.04089067652405398,0.03538090798600532,-0.02881428011288434,-0.02506733045660503,-0.03952214653775509,-0.06715218431168729
-1.2318834077666025,0.6870165599009117,-0.07096790299380251,0.0344901334398529,-0.03985058962535331,0.0008796673349290361,-0.1617874972825245,0.054861006152542365,-0.10310920843980956,0.09089730989462237,0.07963733616351697,0.0014159289904642665,0.03875980419393577,0.015723139118659933,-0.0005246713509148232
-2.2507643355920037,-0.25388259866050045,0.07068633327975776,-0.12009567389830161,-0.16596878450622202,-0.004564427796807716,-0.05709795402023795,0.05056131452897776,0.13134208865592714,-0.008356293097985412,-0.031362751069608875,-0.023348178177536847,0.08346015897119922,0.28332349890125946,-0.06886544570647718
-2.340652665534593,-0.3799626925871907,0.13910047497653782,-0.022457354886257358,-0.03813682845503115,-0.013810307672476948,0.04323601283904552,-0.012313009369364716,-0.04597307272351659,-0.020308608836924622,-0.02497430799991663,-0.0704419279615049,0.05118268803399065,-0.027937576259018205,0.029703031911871437
-2.2400428140834645,-0.25581782417850574,0.10296678853760349,-0.09947219967005365,-0.10579026546251685,0.025508568219777362,-0.0279743967384375,0.08546954858541302,0.06450685308665474,-0.005401293295930436,-0.028737376110342352,-0.010067032448773432,-0.0010708848015596214,0.04198058947941697,0.004883391040571307
-1.2767385096313395,0.6257894261160887,-0.04057937202617568,0.07423653849658217,-0.02030628649605111,-0.021801001359564864,-0.17541632562008685,0.047128786605175076,-0.09741028235959928,0.08774422498615504,0.08082538996836819,-0.005869246507891153,0.03771879105583755,0.011253292243015862,0.0028526820471193237
-1.5140504534966894,0.16327294137570214,-0.15503000642556647,0.07329140252810133,-0.13169108677891073,-0.08008284345421052,0.08729216137909389,-0.05623437008701481,-0.07329849536763122,-0.11945961635656521,0.14990357714188224,0.05344343923428849,-0.02356005859678784,0.021002848086003015,-0.0025744029651029628
-1.2081471153742052,0.6687493359762411,0.02603909951296031,0.27160418550183907,-0.09288920287569884,-0.27535497158073485,-0.07907505692653796,0.04465313936195182,-0.048972040003586695,0.020002943902344198,-0.009161215074368546,0.0377737216587955,-0.059999486156361054,-0.02028219777104628,-0.03051181687423414
1.414469200966085,-0.3648204162197434,0.013418195242138223,-0.07920422486360222,0.042784489772014614,-0.12861420186290626,-0.06624307775561715,-0.15044118797984524,0.024740257775314516,0.008259327523665597,0.009833214335722939,-0.018355166707373357,0.04092092269003042,-0.0034132290461675197,-0.027832369246423207
3.9475322383426796,-0.1705256017097848,0.5168831987485432,-0.11707650565279099,-0.0060021019803986175,-0.1286146755036985,-0.11792054290661591,-0.09985646210054927,0.04308254117962841,0.005219305848007447,0.0002859573363828468,-0.007847067710047926,0.01853221807580613,-0.0029786371397965226,-0.009459860413097172
0.8621345065809809,-0.35693644124042767,-0.6543169603961363,-0.13872915705105043,0.37358302113283215,-0.15285606056923895,0.011695185468168863,-0.1264815010398783,-0.02794188910820724,0.01535057007513503,0.018972718050434424,-0.049866184315463774,-0.01894394495555553,0.006682964337010924,-0.00871229628122384
-2.2718119384718034,-0.5105046577070658,0.011962333716245,-0.016959836516784385,0.03204876563117602,0.026328804551356284,0.13277942485525893,-0.11597086329427138,-0.05460075934900821,0.08352269189848018,0.01597554376817833,0.010314639885750305,-0.016848794879176725,-0.026534990485470637,-0.03232033837905275
4.602760146522012,0.04641338889801526,0.9559683674068811,-0.21881065258380553,0.08850711988006055,-0.05771071104156711,0.008629372833774959,0.005158514306761043,-0.0092700554007347,0.08244602868344983,-0.04420742621313073,0.033149151367866815,-0.011147561750484033,0.012801660856966062,0.03315320993791814
-1.4647280323472265,0.32682734828271787,2.3773781722248718e-05,0.1558456591068844,-0.08279287889119696,-0.15680875259208626,-0.11988437304900294,-0.011434521809444815,-0.13431541050338908,0.012908103021761583,0.10838899824982169,-0.02004822973981048,0.06491161876627366,0.01042421891813787,-0.026071538754342847
-1.2519255637090019,0.6535037359133432,0.09529937639013025,0.3202315049522884,-0.0410118633213416,-0.27772677391838857,-0.10338637782019744,0.02312113890533153,-0.0484187735920509,0.0010522722668720973,-0.0028992865614028973,0.02714961079982082,-0.057524237461230754,-0.020131331371634545,-0.037160987532880586
1.949924943251731,-0.2259384375212476,-0.06659827682472452,-0.17355402683706864,0.001813814177092525,-0.1651409461707703,-0.17014151593196045,-0.05746053276363157,0.0732901170230877,-0.08453067455001603,0.05611710682858491,-0.03806640748876753,0.023706193278855234,-0.018720957505111383,-0.02883613153272333
2.6482565546783285,0.448269911255086,-0.6184639999663153,-0.8087341430025927,-0.3713897698505622,0.1685485344046187,0.030384825176436786,-0.0286237106927733,-0.014545335887968814,-0.024824240227518033,-0.03454380899398303,0.04349088135499,-0.023194533841663457,0.003056028564845184,-0.0009678401871244125
-0.8765880637006944,1.3647563859608227,0.08645554140674254,0.3224894810150333,0.17074769376848542,0.06815298962782476,0.0678115037360615,-0.16895217668014137,-0.02435805912461956,-0.14246304638823631,-0.0755815596379853,0.04935450966046234,-0.053053365090103805,0.04660908322123048,0.01028980811815098
-0.8411054236342826,1.0307164539409401,-0.38016171007891403,0.06446152320918877,-0.25932844300184427,-0.07501131205718156,0.25203517633570083,-0.09124852516648709,-0.08542462571058168,-0.14060850051125556,0.016297802361094616,0.08394573904630262,-0.024858672297909286,0.03715420934358343,-0.0043377381588880735
-0.9297576696218673,1.1935346912254847,0.00083180067672741,0.3044596077484823,-0.009216566001721535,-0.11366405593477294,0.13357166415309185,-0.20732402470509226,-0.10796685623475806,-0.1324040102424657,0.01292974457814859,-0.05362034938893831,0.08989437685612973,0.01926533185506315,-0.0322353361935619
-2.08858882608773,-0.07832821576136875,-0.08397842636161684,-0.24040382229456336,-0.1608924112822453,0.10471790978609508,0.09798732083690553,0.058239483024110875,-0.042376553007243516,-0.008611617241309988,-0.053485189668822916,-0.0615716528927196,0.029143807020433423,-0.018728309656122006,0.04600486542935932
