0,1,2,3,4,5,6,7,8,9
-248.46461514931434,-12.139082024691096,-0.9915122465323156,-17.131223939548008,-5.43601316316703,16.49828814810031,1.5882108688458985,24.487181732281247,-30.210640566743734,25.674198936481798
-263.2351912934881,-9.343359052878128,-31.945603587182106,-16.912422737665104,-10.665391022410354,19.230276492215424,-11.094737377765835,-15.5352841643793,2.929459460612401,8.447946890435361
-250.39932620963341,-12.940662577061289,-10.036501356185497,-19.73239311023191,-1.5319079176842845,10.492317476634092,-7.706530068088625,14.412122979407954,-4.913917895464129,-6.472918976800399
-165.81745253936597,-38.93140474887841,21.21182235086959,100.5282638298564,-14.4605922677096,-18.339225375274808,-4.477624251010411,-4.881330157300693,2.9227912452261258,0.6337158073671656
254.97685373150256,-45.89946266008786,-30.738318245042873,-7.827695757678043,-33.3550622316353,5.528421458624315,-5.800788750264418,-5.138347522610845,-0.906964286766371,-6.114905452138309
109.8095744955521,129.99422175598687,-3.9169938995601017,1.6441420114375056,-37.13974029164841,-8.063116186038968,0.8818052547113808,-0.2945099251449035,-1.6107168774406637,-0.7597496006528202
-238.58181210773813,55.504017130923444,-19.426387002710797,5.359718158233509,-10.332807242242016,73.879259917183,55.17339097725278,3.3214313522034775,5.2667788942056974,-7.353988706231493
275.72928889984973,-53.450240411683595,-76.33026484630426,-1.0815466973080206,0.11652390817315927,-16.877033614087395,11.004079946601575,2.7102658490604252,1.9206310374267765,2.88718020337532
-168.6192284499042,-33.57573061310203,16.23956205759599,92.36635510455787,-14.501893825413521,5.706253674630819,-1.8279883069309335,-0.049417670872226815,-4.35319882336404,-0.827379751690497
122.92727591066205,-7.233389199411532,9.115844534844395,-9.144100355941603,-39.52196461833004,15.48649626044268,-15.77261519212554,3.5551866012211377,-9.116542018665276,-6.081725516897051
178.1036472026994,-19.63401683557436,108.98737695273033,-19.088513188456837,11.295643590230007,2.4705953839981944,3.2591020230142966,-2.7150684241408527,5.6968464665798955,3.6792091906835926
-235.4812541938406,3.0421302907210794,16.2872121238387,-23.656961125672954,30.08114179433979,-37.316265635129454,20.409866293278256,-0.11830304609726205,-6.402256858025487,-7.062296633437774
126.74604101508413,127.58991355066644,-24.149607903483364,15.050493881888412,28.046926432766746,-13.41559578586984,-0.7662323823399362,-0.07219009386894193,2.2194422996463605,2.4628372398487404
271.2724898191718,-52.293782646408665,-60.910736339598145,-7.249071329173216,-29.34695343674315,-10.671427808625463,8.275671470182226,0.5914046365540777,0.9104282880801957,-0.09560801148771692
201.30699715185816,-15.08449612691143,-64.7215834853724,11.916773165935396,55.19645285861422,-7.319932528919971,2.8974070236301124,9.603225268348705,0.6775643113318939,8.645662991854532
287.896795977249,-56.921074435247235,-93.88425950425552,-5.968654937560737,-17.32222355025089,-31.217723068417847,19.18318924933823,5.862076211593596,3.0057148562007754,6.923950563406485
-160.39270242607932,-34.02483075783189,26.857115839756613,95.95301870582325,-9.946918668540832,-10.805369388784603,1.0170018875843958,-1.932536552845904,-1.3600967532933992,-0.011711390819786116
114.18015455412613,103.76792804155257,-9.387837179322522,10.393303516443176,13.11719844338491,-3.1193089035757176,-13.069335216068836,0.7278163867566336,-0.2792590626447762,0.6189468598108347
-159.4393582931929,-32.11262624619406,29.487499861446246,97.53483416599175,-5.7743503975594415,-11.868115878133253,8.2036965655054,-1.6102716348701456,-3.357302319293291,-1.4511445765485087
