-6004.844,1,51043
-5988.580,1,50995
-5972.338,1,51052
-5956.118,1,51032
-5939.919,1,51001
-5923.741,1,51102
-5907.584,1,51019
-5891.449,1,51120
-5875.335,1,51106
-5859.242,1,51070
-5843.170,1,51083
-5827.119,1,51079
-5811.090,1,51107
-5795.081,1,51203
-5779.093,1,51198
-5763.126,1,51135
-5747.180,1,51130
-5731.255,1,51102
-5715.351,1,51091
-5699.467,1,51098
-5683.604,1,51220
-5667.762,1,51206
-5651.940,1,51223
-5636.139,1,51305
-5620.359,1,51196
-5604.599,1,51306
-5588.859,1,51184
-5573.140,1,51243
-5557.441,1,51184
-5541.763,1,51311
-5526.105,1,51189
-5510.467,1,51281
-5494.849,1,51215
-5479.252,1,51313
-5463.674,1,51271
-5448.117,1,51359
-5432.580,1,51340
-5417.063,1,51428
-5401.566,1,51291
-5386.089,1,51260
-5370.632,1,51324
-5355.194,1,51294
-5339.777,1,51377
-5324.379,1,51294
-5309.001,1,51409
-5293.643,1,51400
-5278.305,1,51437
-5262.986,1,51451
-5247.687,1,51423
-5232.407,1,51454
-5217.147,1,51532
-5201.906,1,51529
-5186.685,1,51544
-5171.483,1,51568
-5156.301,1,51507
-5141.138,1,51505
-5125.994,1,51526
-5110.870,1,51644
-5095.764,1,51595
-5080.678,1,51554
-5065.612,1,51597
-5050.564,1,51620
-5035.535,1,51660
-5020.526,1,51707
-5005.535,1,51759
-4990.564,1,51747
-4975.611,1,51734
-4960.677,1,51780
-4945.763,1,51723
-4930.867,1,51718
-4915.989,1,51807
-4901.131,1,51718
-4886.291,1,51752
-4871.470,1,51728
-4856.668,1,51806
-4841.884,1,51771
-4827.119,1,51757
-4812.373,1,51852
-4797.645,1,51843
-4782.935,1,51930
-4768.244,1,51904
-4753.572,1,51907
-4738.917,1,51935
-4724.281,1,51917
-4709.664,1,51899
-4695.065,1,51914
-4680.483,1,51842
-4665.921,1,51847
-4651.376,1,51815
-4636.849,1,51916
-4622.341,1,51967
-4607.851,1,51959
-4593.378,1,52078
-4578.924,1,52041
-4564.488,1,52086
-4550.069,1,52120
-4535.669,1,51996
-4521.286,1,52097
-4506.921,1,52178
-4492.575,1,52106
-4478.245,1,52152
-4463.934,1,52113
-4449.640,1,52198
-4435.364,1,52236
-4421.106,1,52168
-4406.865,1,52199
-4392.642,1,52281
-4378.436,1,52260
-4364.248,1,52282
-4350.077,1,52347
-4335.924,1,52239
-4321.788,1,52343
-4307.670,1,52381
-4293.569,1,52439
-4279.485,1,52475
-4265.418,1,52517
-4251.369,1,52482
-4237.337,1,52385
-4223.323,1,52458
-4209.325,1,52480
-4195.344,1,52346
-4181.381,1,52396
-4167.435,1,52403
-4153.505,1,52566
-4139.593,1,52506
-4125.698,1,52588
-4111.819,1,52620
-4097.958,1,52582
-4084.113,1,52703
-4070.286,1,52758
-4056.475,1,52720
-4042.681,1,52733
-4028.903,1,52687
-4015.143,1,52694
-4001.399,1,52656
-3987.671,1,52620
-3973.961,1,52755
-3960.267,1,52683
-3946.589,1,52854
-3932.928,1,52887
-3919.284,1,52743
-3905.656,1,52781
-3892.045,1,52976
-3878.450,1,52924
-3864.871,1,52923
-3851.309,1,52928
-3837.763,1,52882
-3824.233,1,52982
-3810.720,1,52925
-3797.223,1,52982
-3783.742,1,53089
-3770.277,1,53117
-3756.829,1,53090
-3743.396,1,53159
-3729.980,1,53179
-3716.580,1,52987
-3703.196,1,53144
-3689.827,1,53114
-3676.475,1,53220
-3663.139,1,53143
-3649.819,1,53376
-3636.514,1,53275
-3623.226,1,53314
-3609.953,1,53512
-3596.696,1,53440
-3583.455,1,53382
-3570.230,1,53421
-3557.021,1,53466
-3543.827,1,53378
-3530.649,1,53449
-3517.486,1,53562
-3504.339,1,53615
-3491.208,1,53704
-3478.092,1,53565
-3464.992,1,53583
-3451.907,1,53590
-3438.838,1,53579
-3425.784,1,53621
-3412.746,1,53614
-3399.723,1,53601
-3386.716,1,53648
-3373.723,1,53709
-3360.746,1,53741
-3347.785,1,53771
-3334.839,1,53760
-3321.907,1,53912
-3308.992,1,53868
-3296.091,1,53959
-3283.205,1,54008
-3270.335,1,53895
-3257.480,1,54058
-3244.639,1,53958
-3231.814,1,54050
-3219.004,1,54083
-3206.209,1,54107
-3193.429,1,54090
-3180.663,1,54182
-3167.913,1,54136
-3155.178,1,54312
-3142.457,1,54340
-3129.751,1,54349
-3117.061,1,54348
-3104.384,1,54364
-3091.723,1,54478
-3079.076,1,54466
-3066.445,1,54522
-3053.827,1,54593
-3041.225,1,54587
-3028.637,1,54705
-3016.064,1,54623
-3003.505,1,54766
-2990.961,1,54796
-2978.431,1,54828
-2965.916,1,54749
-2953.415,1,54749
-2940.929,1,54762
-2928.457,1,54920
-2916.000,1,54862
-2903.557,1,55041
-2891.128,1,54982
-2878.714,1,54984
-2866.314,1,55132
-2853.928,1,55142
-2841.557,1,55219
-2829.200,1,55166
-2816.857,1,55304
-2804.528,1,55253
-2792.213,1,55471
-2779.913,1,55428
-2767.627,1,55533
-2755.354,1,55576
-2743.096,1,55699
-2730.852,1,55831
-2718.622,1,55804
-2706.405,1,55953
-2694.203,1,55995
