1172.136,1,67258
1174.114,1,62973
1176.091,1,61961
1178.068,1,61666
1180.044,1,61576
1182.020,1,61537
1183.996,1,61284
1185.971,1,61287
1187.945,1,61317
1189.919,1,61204
1191.893,1,61267
1193.866,1,61272
1195.838,1,61214
1197.810,1,61243
1199.782,1,61322
1201.753,1,61315
1203.724,1,61296
1205.694,1,61421
1207.664,1,61414
1209.633,1,61444
1211.602,1,61494
1213.570,1,61559
1215.538,1,61638
1217.506,1,61713
1219.473,1,61810
1221.439,1,62239
1223.405,1,62335
1225.371,1,62844
1227.336,1,63281
1229.300,1,63791
1231.265,1,65022
1233.228,1,66083
1235.191,1,67793
1237.154,1,69201
1239.116,1,70645
1241.078,1,71584
1243.040,1,72105
1245.001,1,71700
1246.961,1,71900
1248.921,1,71988
1250.880,1,72164
1252.839,1,71938
1254.798,1,71780
1256.756,1,71732
1258.714,1,71569
1260.671,1,71526
1262.627,1,71143
1264.584,1,70825
1266.539,1,70571
1268.495,1,71116
1270.449,1,72078
1272.404,1,73486
1274.358,1,75535
1276.311,1,77528
1278.264,1,79602
1280.217,1,81407
1282.169,1,82620
1284.120,1,83299
1286.071,1,83244
1288.022,1,82790
1289.972,1,82188
1291.922,1,80979
1293.871,1,79826
1295.820,1,78620
1297.768,1,77917
1299.716,1,77228
1301.663,1,76319
1303.610,1,75396
1305.557,1,74181
1307.503,1,72829
1309.448,1,71351
1311.394,1,69630
1313.338,1,68157
1315.282,1,66835
1317.226,1,65896
1319.169,1,64870
1321.112,1,64117
1323.054,1,63451
1324.996,1,62734
1326.938,1,62372
1328.879,1,61708
1330.819,1,61466
1332.759,1,61131
1334.699,1,60884
1336.638,1,60683
1338.576,1,60679
1340.515,1,60497
1342.452,1,60552
1344.390,1,60448
1346.326,1,60413
1348.263,1,60536
1350.199,1,60563
1352.134,1,60659
1354.069,1,60546
1356.004,1,60577
1357.938,1,60547
1359.871,1,60774
1361.805,1,60658
1363.737,1,60755
1365.670,1,60918
1367.601,1,60958
1369.533,1,60841
1371.463,1,61149
1373.394,1,61032
1375.324,1,60925
1377.253,1,61102
1379.182,1,61139
1381.111,1,61249
1383.039,1,61236
1384.967,1,61339
