,1338
1338,1.0
149,0.37102793494762626
148,0.35229144341788515
150,0.3367538199793877
151,0.3350035174981417
152,0.2874397498522619
147,0.2749069130100649
153,0.2495797334413767
218,0.23300982371562762
220,0.21729470198111037
146,0.21130029789364643
216,0.20679292034076588
221,0.2065662668953173
217,0.19665632754962842
222,0.1946122203193752
154,0.18795265938841985
215,0.1797230021727529
742,0.17581706793858265
740,0.17486937888184226
733,0.1741044481568132
219,0.17385111031500092
145,0.17230271290347637
736,0.171764929180971
737,0.16953575783464161
734,0.16771109032754086
224,0.16704674967575514
731,0.16497396139056128
741,0.15993901610249217
739,0.15881427829783204
730,0.15863544455153097
738,0.15829146650575754
223,0.15610860499442322
735,0.15182276823705593
214,0.14952733499689647
732,0.14820722181705406
226,0.14759720208951368
729,0.14646542496404655
728,0.14163643856524505
225,0.14100579179561895
745,0.14027802548225188
727,0.13898654931625215
213,0.13466555560169155
726,0.13325272438923802
595,0.13283612841710768
743,0.13139972861214325
596,0.13131663642525684
156,0.13129580284445
206,0.12795343558874508
597,0.12675519179349504
593,0.1264333373808821
227,0.12327255349693172
2,0.12217147972105546
744,0.12114778084186839
1,0.12018887468705947
725,0.12013909371158987
724,0.11944053201170073
229,0.11607750659120732
157,0.11592638160566461
155,0.11574877932147297
594,0.1118145421658524
231,0.11148948631408091
3,0.11118359908423658
5,0.11105765665612657
747,0.11047616099298031
228,0.10771709634638958
723,0.10573653017731122
4,0.10313627111404651
598,0.10231124098558789
205,0.10166106025093932
746,0.10156173347773376
230,0.0987996915550305
144,0.09783443138113851
722,0.09396659013695864
211,0.09314309459697269
68,0.09260404222351172
6,0.09049468110554024
592,0.08765256191281427
232,0.08709736576214368
721,0.08615436976592
21,0.08374534233616761
720,0.0809132851186275
233,0.08064205796736684
591,0.07915758871859316
22,0.0755426388604339
796,0.07527020039656208
159,0.0745057060590572
0,0.07413341477103372
158,0.07338998909881399
234,0.07309363609497815
719,0.07145015715582492
20,0.06965616852538872
19,0.06896728155986821
1098,0.06823511774401665
797,0.06795038177259638
235,0.06749742775971382
208,0.06646542745121622
62,0.06631130068640302
718,0.0662673125542384
23,0.0655694369144399
590,0.06555126762488746
24,0.06532502209714891
207,0.06487452711318789
7,0.06419553668387555
716,0.06396491932275775
65,0.06351516836122516
212,0.06325452457541304
18,0.06282163238753334
204,0.06252302047855232
236,0.06093455727361159
792,0.058103244172309
717,0.057835225992111175
64,0.05757868426981073
714,0.0574722804350027
599,0.05713082151479561
25,0.05574333403515196
712,0.05558111105947959
715,0.055568896156848575
9,0.05490346539551257
143,0.054501775484716304
63,0.05435377094562447
713,0.05331353517405922
793,0.053224660250656475
237,0.05067523857016825
203,0.049997747178884784
711,0.04902666592044433
67,0.048222454049928906
704,0.047925009321280757
709,0.04779051925373453
238,0.04564967612103358
8,0.04315424604866426
699,0.043071216653495496
705,0.04293222011248109
550,0.042851498874681086
16,0.0403279617164757
703,0.039931821350196045
1010,0.03938494941650156
69,0.038409669483939875
708,0.03813716317065179
11,0.03653927521820262
701,0.03616389660127715
589,0.0357073522552637
794,0.03527988844181362
710,0.03507781214553386
706,0.03459586082324849
10,0.03407425897884846
600,0.03371485060555454
1219,0.03260905956556526
15,0.03247718430880239
549,0.032133485092894085
66,0.03197795723269769
697,0.03136237661045604
748,0.031201393077210232
548,0.030994258171817415
12,0.03078755885416601
