,1338
1338,1.0
516,0.980326906891415
528,0.9740606822049546
339,0.9624882079544463
549,0.9597346845756666
543,0.9587735511453784
342,0.9571284993139473
518,0.9516325225834223
344,0.9491058543465811
358,0.947489337731017
353,0.9465920066801536
546,0.9447393167844429
519,0.9439945061129607
517,0.9424576100557694
352,0.9420045094132982
354,0.9416338586107259
151,0.9405360512859727
345,0.9396147598460624
529,0.9392805660185735
152,0.9385080477506385
520,0.9379529560871134
341,0.936782626082797
514,0.9357935450482144
515,0.935583827861004
346,0.9343807183792924
548,0.9342797300718532
343,0.9331305384962567
522,0.9328780442483251
513,0.9316948565268395
347,0.9305492475588394
338,0.9298484514320347
525,0.9296862706586524
508,0.927676558986614
601,0.9258075404607197
509,0.9253912932272438
533,0.9252608733179445
526,0.9250475336020838
608,0.9248949847437243
523,0.9242924863739864
521,0.922900637882366
351,0.9207321965161759
538,0.9201767560783664
348,0.9195862745768251
349,0.919334138888311
512,0.916656385887308
350,0.9157347210606103
589,0.9156756119716304
544,0.9156172548948509
603,0.9151847562183805
153,0.9151602177504924
605,0.91468343182587
154,0.9142178786998973
340,0.9141810475522671
591,0.9132718819042934
587,0.9130597382337148
527,0.9129759690617649
583,0.9125278471521596
524,0.9115932031561694
355,0.909841592073229
337,0.9096080616520033
585,0.9094230605144888
593,0.9088390418809582
539,0.9086277840118929
586,0.908220999781969
607,0.9075692707431062
604,0.9063113201965244
588,0.9059265919581047
530,0.9055844854249148
730,0.9054375148147381
511,0.9050811390293416
510,0.9043657904620669
606,0.9043541495312485
214,0.9042018688613823
590,0.902903472852496
231,0.9029028432274802
531,0.9027917078397746
535,0.9020438248192661
600,0.9017094492231118
615,0.9003020474456044
723,0.8997092885569683
336,0.8994092538136134
617,0.8990913319342734
612,0.896691507299527
540,0.8966882985111273
732,0.896607017608702
547,0.8956351806475054
222,0.8951350455842034
602,0.8935149586667646
156,0.8920038624540505
592,0.8917016659189995
226,0.8906125998354598
598,0.888997021396706
614,0.8872246174356705
479,0.8870514128203962
618,0.8842124260369207
224,0.8829080959840598
534,0.8818710109485977
150,0.8814196244678258
596,0.8809117669518168
507,0.8803404928066554
599,0.8780294195436952
597,0.8770561252015793
223,0.8767075655778489
219,0.8763667933751189
155,0.8762835726379318
218,0.8748263675999559
594,0.8743780797641314
230,0.8728713752961126
619,0.8722425136182038
335,0.8717680590102176
221,0.8716891934320634
480,0.8696719397721647
733,0.8684727251432575
467,0.8670941905453923
149,0.8666400878026448
731,0.8653562281782773
595,0.864919883740262
334,0.8643140868326737
584,0.8636822697277431
148,0.8630235097772465
728,0.8625644304180586
309,0.8611799705837206
227,0.8611433435067245
225,0.8606763215909122
504,0.8576753016381466
541,0.8571023342870306
720,0.8566605181347863
477,0.8564826509290534
724,0.8538453533577248
229,0.8534266081181607
356,0.8528523618124062
217,0.8525564426250014
610,0.8513518633592484
611,0.8510887530776952
726,0.8506077660389552
157,0.8496843992758492
503,0.849250865854257
550,0.8458672070297828
616,0.8451353098161213
725,0.8436825470793
481,0.8435541286830401
613,0.8429168526966941
609,0.8415202187957787
478,0.8402738361600637
582,0.8402351179794592
