,1338
1338,1.0
133,0.8915469319512991
119,0.8835401929223623
120,0.8785133799418968
121,0.8649183925006242
117,0.8631141369321502
124,0.8558848660584004
123,0.8519043871545382
116,0.8379554445321279
1029,0.8295413120520578
125,0.8132453865226281
130,0.7962642126772533
772,0.796256837355492
122,0.7959385056595661
118,0.7958548543777454
132,0.7957973693584005
126,0.7921142940901543
131,0.775448917764877
129,0.7650176802049174
1027,0.761411871237938
127,0.7418291502179573
134,0.7385217301856203
128,0.7309273097612209
775,0.7301248497906542
773,0.7229398026432912
1024,0.7075521908473182
114,0.6935427461703383
115,0.6863303220276149
766,0.6775016573029184
768,0.6471291295555445
1026,0.6468303896451669
1022,0.6425093763126946
1025,0.6395092586366798
1023,0.6360426418569827
776,0.6341857642718046
1021,0.6279706879299249
1010,0.6225216700755104
1019,0.6182296139255622
1011,0.6126683580996057
1018,0.6124380410285776
1015,0.6124214976705357
66,0.6124037066421656
1020,0.6117368376965424
1013,0.6108799429364331
1268,0.607711450837641
1266,0.6066317435963349
1012,0.6050638133263038
1009,0.6045379756000695
1008,0.5994002846202551
1007,0.5902449289221379
777,0.5763913244120202
1014,0.5757987465943499
1017,0.5729772725808134
1006,0.5728709415388595
1016,0.5723572938135052
1005,0.5661719461430771
1004,0.5646458538299681
778,0.5626062952123044
769,0.5606082076679301
63,0.5589386508992011
767,0.5567171947236468
760,0.5565795698393711
582,0.5498747791205235
135,0.5404089940454683
1003,0.5380341241141691
770,0.5300180895560607
560,0.5294861622436154
477,0.5284132586128159
32,0.5284055154613393
774,0.5274777469156315
41,0.5216019689215355
1002,0.5211657246821046
580,0.5204833451874586
44,0.5200980908429569
1001,0.5182857653113101
49,0.5160025741909837
1028,0.512736756521468
464,0.5125313497475796
40,0.5109939361787342
388,0.5096579689746125
53,0.5096136617659799
45,0.5069154758970644
46,0.5050626307006653
771,0.5034082158143586
604,0.5027263453936675
42,0.4998071392274753
475,0.4995082329413953
35,0.49874048321803915
1000,0.49769645477811075
51,0.4964999674261842
678,0.49563975870311033
58,0.49559274317591073
43,0.49548990456397246
38,0.4940612708670434
60,0.49287260089615675
1295,0.4922304375946352
36,0.4914996547922351
423,0.49149527301374446
47,0.4913245354430875
1316,0.4844959870040828
33,0.4843263129673366
404,0.4842331177750549
548,0.48348472370927603
56,0.4834374945509068
39,0.4824627617083584
455,0.4823773868757595
598,0.4823460855113688
564,0.47819688562313456
452,0.477752187369623
48,0.477744682672252
547,0.47419695874075274
52,0.47370227983904695
