,1338
775,0.87905018697133
776,0.8787797959441296
774,0.8783296691915843
779,0.8778136312044867
777,0.8777923109467778
780,0.877286141109822
778,0.8765773848299725
781,0.8732327788639448
773,0.8712083168973623
771,0.8703624226159042
772,0.8695335325561077
782,0.8660880188129372
770,0.8635507097854834
769,0.8622535866071916
768,0.8549657347718277
767,0.8441181419617564
783,0.8416969993315243
766,0.830168039391521
765,0.8179716478585932
784,0.8147676123528987
763,0.8030954147894741
764,0.7967158896920096
762,0.778093931416493
785,0.7508310045859927
761,0.7014000069648285
786,0.6646942769833191
760,0.5992542490242933
74,0.5774577716676106
787,0.5592763668163684
759,0.5463705417406223
1021,0.4933746910617809
1022,0.48608442220030207
132,0.4774820216986944
758,0.477430753833517
131,0.47003545325674667
788,0.45065831789344185
130,0.44959347020557344
133,0.446150178860356
73,0.4450159332111317
495,0.44420120298268717
129,0.4225190559314214
493,0.4136707768876159
128,0.40980521167633815
480,0.40368885246520897
127,0.40282402932323225
126,0.40241930137872817
490,0.39792757515563004
125,0.37951208399992753
494,0.3787098881789574
757,0.37536471968202095
75,0.37518893448062773
508,0.36936751477475793
124,0.36725601243315964
134,0.3656656516733943
491,0.36202899667379423
1020,0.35771198793823994
501,0.3570607190396535
123,0.3514105821629982
497,0.35110165150878325
513,0.34763185612367714
510,0.3465786269997981
528,0.34339429938882277
518,0.33829948092946394
1023,0.3349969155650101
488,0.33363951169105777
498,0.3305257717576096
260,0.32973484086760907
789,0.3292529079378361
261,0.3268794913110558
122,0.3256740090345772
496,0.3251714388889248
514,0.3248739035093543
522,0.32354795127732655
512,0.32314617917370303
531,0.32115413171174395
520,0.3209244115063273
525,0.32073149429508213
529,0.3198002159046891
516,0.3197962490734545
489,0.3189088240904629
258,0.3182290817635715
499,0.3171550696901506
1228,0.31552904616053734
515,0.31508528657332496
263,0.3140620408364522
1229,0.31212275781729165
492,0.3120079294474033
519,0.310434542386281
259,0.30812466821182455
535,0.30728700090978195
262,0.30678870337517056
487,0.3066313695204623
503,0.3065824326422369
526,0.30643475050095925
505,0.30409839422515134
481,0.30404775806626777
517,0.30400044475942
536,0.3015073774659643
500,0.29663357462552326
532,0.2964638672400603
511,0.29632174440316295
477,0.2956418829222817
756,0.29532381671666513
257,0.29297848268926446
527,0.2919740609303463
542,0.29094015404202717
521,0.2904243053652664
534,0.2882029084685333
502,0.28619250972028465
486,0.28564711667095577
541,0.2853477283554165
506,0.2841657625356084
485,0.282890628355817
509,0.2820561251384861
530,0.28137432336053975
479,0.280583120032596
523,0.2804281608081531
478,0.28007569626375106
121,0.2764470522349982
255,0.2714046969471982
256,0.27059885720812066
264,0.26948087190864084
483,0.26919643119289677
504,0.2684846205378896
755,0.26761192782500676
507,0.2673448413439074
476,0.26698582564129414
524,0.2652807188195687
545,0.26455915466349345
475,0.2630954620651783
120,0.25583440419843023
1019,0.2551753386393679
539,0.24984137375555548
484,0.2481789863353779
533,0.24352181526909167
76,0.24244350421632327
135,0.23639486638520332
1024,0.23591454218527794
790,0.2358275225851487
1232,0.23519564419350733
254,0.2348359289725413
544,0.23396445413839823
265,0.23233125356391346
266,0.2246901984408217
482,0.22008136421179694
253,0.21990649214756597
119,0.21629603858265456
540,0.21413259349922642
1219,0.2136867879197811
581,0.2103080158697898
537,0.2101748231024882
118,0.20912651446388064
1222,0.2089882419661976
538,0.20342610770584482
72,0.2020766817029896
252,0.20074199215178973
577,0.20010357228777617
117,0.19991233901534697
1018,0.1998219751838735
1002,0.19950946699799582
1225,0.1991689950686615
1001,0.1988870319717269
1223,0.19734098501131392
1003,0.19701670949630595
1205,0.1966419623905334
116,0.19327322286525506
1000,0.1899845208667274
1004,0.18949865273032757
115,0.18585582046989602
251,0.18437565503893585
1005,0.1815913174772071
250,0.17986332161624513
1221,0.17924957128638985
1212,0.17920433119630086
1025,0.17761371985668178
999,0.1774242371186642
114,0.17675122243501057
77,0.17656393235068
543,0.1762583568912991
1216,0.17166930924090948
1006,0.1684166962672703
1017,0.1673884762399864
249,0.16408934190350635
1204,0.16398553259705678
791,0.16179615433682418
267,0.16104296587866065
248,0.1601169283689875
247,0.15888464372242578
998,0.15791550810376173
1213,0.1572307360268855
1007,0.15646972692711697
1206,0.1563717526778702
1026,0.15550720746317157
1218,0.15467768717421004
580,0.15362296738067693
1008,0.148947698248474
471,0.14747173340888745
1214,0.14689033696971618
472,0.14656454637965954
1016,0.14569892831947226
1231,0.1454231317483148
1220,0.1444117013709741
1209,0.14392265688069764
246,0.14218652478790605
579,0.14197080333627646
1227,0.141493795573116
1233,0.14047646430310282
1009,0.13971383711147634
1234,0.13904624376595195
997,0.13791615381728434
546,0.13686095143545293
474,0.136649270650088
245,0.1365162365748208
1015,0.13615059015696515
244,0.1359428202863551
1027,0.1338719366067794
1010,0.1328783491939512
1014,0.13222938453963068
1011,0.12869295940118286
78,0.12817719486265272
1012,0.12781827086996622
1013,0.12663958793676294
113,0.12329000347735604
547,0.12202797936773505
243,0.12190045969983379
583,0.12107074653442362
1224,0.12103105683701011
1208,0.1198318494994927
0,0.11780649779947526
1217,0.11716565613185077
996,0.11693597665552166
1207,0.11604775069789551
1200,0.11508389828600438
1028,0.11253785364923882
1029,0.1084406828099698
585,0.10513198713721034
792,0.10490416014590469
1195,0.10476035038268076
268,0.10353428063800128
1236,0.10181133113117877
71,0.10146957586392331
1198,0.10066684312276312
242,0.09854518563777181
572,0.09824176532833176
239,0.0981354846557103
79,0.09701475631209518
1237,0.09641717431514114
1030,0.09485302404807902
995,0.09448123640816004
112,0.09402091020754269
1230,0.0930089146953128
1243,0.09072161324813773
241,0.09001383770357504
1211,0.08924263938389129
1134,0.08921213498924291
584,0.08898728780749506
470,0.0883324354955012
582,0.08785290737497055
1031,0.08532922225060385
754,0.0843678174672656
97,0.08384604076306712
1127,0.08296901580949358
1131,0.08262637072612977
1199,0.0816120088077711
1130,0.08153670317602585
1032,0.08076615882862531
96,0.07958223271335448
95,0.07918624085685433
793,0.07858774884240706
1129,0.07851744560014966
1235,0.0779810076180517
1118,0.07646829732072004
1033,0.0763545393873377
1140,0.07552022145592621
1142,0.07288405086932055
240,0.07184395529754142
98,0.07181715160186145
238,0.07164327846865266
994,0.07151127235261753
1137,0.0712162863955293
1113,0.07094051445093928
1124,0.06948881317072306
1122,0.06923427226961398
1132,0.06919953902962016
1133,0.06901515903058288
80,0.06889879696483381
70,0.06841635793752135
1115,0.06804612995868846
1201,0.0668678515819861
1125,0.06657711024440002
1034,0.0662002838266388
1138,0.06511105634223692
1119,0.06495467972035639
1128,0.06446026169738742
588,0.06313967595915601
1126,0.06288563377836892
1035,0.06259157221281265
1117,0.062171379695242286
1112,0.0620090472376096
1202,0.06148443599526442
1215,0.061168352928025214
1108,0.06019846135683728
94,0.0591573464956005
1109,0.05831952901691531
93,0.05829566361506051
1120,0.05811090795336434
1123,0.05793942789755312
1114,0.05781613241100489
1116,0.05700509320763713
269,0.055428136087434465
1226,0.05476470716586728
1036,0.05421253851824429
1107,0.05289908380724017
1136,0.05202222011098024
1110,0.051503125481568525
1197,0.05122104702762436
1037,0.05085299067763169
92,0.05069268323503346
794,0.05051784636472993
993,0.05050310081539538
81,0.05034459069076278
1103,0.04953987576312572
1106,0.049443411744691544
1135,0.049323330340190534
1111,0.04913752552534478
548,0.04741517050724512
467,0.04734531097539218
1121,0.04732100085363585
1105,0.047028080352959356
91,0.046922455760216135
1239,0.04624206884516324
562,0.04574080507356174
90,0.045427416858847
1141,0.0452386470494745
99,0.044938262459867
89,0.043283877175539213
1101,0.04317981838651246
1191,0.04111945949845576
1094,0.040875775483679946
88,0.04081158581870905
1099,0.0405693391260257
1104,0.039869174434149016
1038,0.03955098021200304
1097,0.03866005810654094
1096,0.038619985791925604
1139,0.03748893364766534
1093,0.0371224181394469
1100,0.036639241453824085
1178,0.0365205345672311
1098,0.03608123496446439
82,0.036030161242281124
473,0.03590242269896766
1039,0.03535860659720209
1148,0.034735724489490305
1203,0.03468615824673935
69,0.03427333361725288
1143,0.033637721868274316
136,0.03324855984927132
87,0.0327324712810805
992,0.03236014203353691
46,0.03220686028780139
111,0.03170933964115518
1095,0.03150020214810928
1247,0.031014347128966727
47,0.030456517367302382
1102,0.03033948689028721
1174,0.029940698451935158
43,0.029876150055806714
573,0.029538332903868102
1092,0.029231026194181598
45,0.02899469809668137
83,0.028742161622989686
1040,0.0278681377700967
44,0.027840486480772992
1090,0.027812353538555303
84,0.027428293848359174
86,0.026899409799489234
1146,0.02662394292689796
41,0.02642981334834094
469,0.02593379386367974
42,0.025876371897361968
85,0.025776410798324732
1210,0.02409857913623682
1144,0.024048147519708164
1188,0.02376011196783046
1337,0.023208356634211405
1248,0.022568472364301883
795,0.022139912037769223
1184,0.021126515835858818
1147,0.02092877393137895
563,0.02012803297642398
578,0.019461611126823538
1153,0.019210841776288668
100,0.019153809746100384
574,0.01908231222100003
1041,0.018860225906238974
1196,0.018751842302588032
1149,0.018520411025278544
591,0.018501594803756048
1155,0.01794832217779364
991,0.017747066811967496
1186,0.01767878294735262
68,0.01750540611614272
1194,0.016883868390853516
48,0.016605153230994672
40,0.016121242861323562
586,0.014244423248610676
1091,0.01414768408581796
1089,0.01360697988851194
1253,0.013389283322872318
1240,0.013383410465383003
1087,0.01327646828023574
1150,0.012514094386734636
1088,0.011647155844575218
1042,0.01147390158491264
1084,0.010662276718876717
1238,0.01048301163102881
1179,0.01034169127471272
576,0.009962366450148625
39,0.009950908528733638
1152,0.00973739158057971
1145,0.009162675220836553
38,0.00836405570124373
1189,0.00819565196255617
575,0.00787547163234595
1086,0.007661829753272598
1158,0.00747109649961987
49,0.0068068002364562435
1043,0.005998737546422396
1156,0.005627618451513268
1180,0.005460074356168352
567,0.005190136515787926
550,0.005054610774201024
990,0.004763992470093123
1151,0.004733148246517249
570,0.004491887093864132
237,0.00448090180857314
1185,0.004129419232749908
67,0.0038445839344780556
1085,0.0037356443979284213
796,0.003109230783816332
1245,0.002391614023504006
1161,0.002371658419491954
587,0.0022969905733201826
1083,0.002245410481799302
37,0.0010981777786476983
1192,0.00025186143387912423
1044,-3.9848734513425473e-05
1244,-0.0010794214007134293
1173,-0.0016756337380557035
1154,-0.003304258924979341
1177,-0.0034381587762518685
1082,-0.004403718365105234
565,-0.004767756736443517
989,-0.004835037363117824
110,-0.004968131221362841
1182,-0.005052511294005198
1176,-0.00513788224858766
1045,-0.00593429048684663
1190,-0.006496896596112741
10,-0.007270309965441654
36,-0.007449890225439949
66,-0.008354513405037907
1080,-0.008821406168775725
1246,-0.008916714635019267
50,-0.009148926698660057
1081,-0.009167998101848911
9,-0.009769678451697123
1046,-0.010239158522942236
65,-0.010740709981609479
7,-0.01079905192098501
1187,-0.011386771554406785
236,-0.012531410763755637
549,-0.013147264002201656
753,-0.01324426235188138
58,-0.013725254209329272
60,-0.01378747886993583
988,-0.014585208878401156
59,-0.014694486175098888
797,-0.014759080185019027
571,-0.01548416996547745
61,-0.015974394606220573
1076,-0.01601850923608335
63,-0.0161334571616391
64,-0.016160536813302026
35,-0.016629740793887623
1242,-0.016912372775579946
1078,-0.01721367496803905
