0,1,2,3,4,5
-1.2111185804273934,-2.260187813183403,-3.6596228974541463,-0.26940413746286906,-0.4790783988510429,-0.5149843250663323
-1.996228368215331,0.9113615335901657,1.3153611980463853,0.854891264399984,3.5213370370603174,0.31083241778817156
-2.324129114091815,3.9430550039244237,0.7730311447757641,-0.69655607625625,0.5515197468129984,0.2904918357923699
-2.6640194608931185,1.2195415764841833,0.31178374602653636,-0.17397686798760925,0.10230357888551413,-0.4087467617986763
-0.009954286421962485,-3.580134896255186,4.288462004428805,0.006215698509434854,-0.7701092988821117,0.15593560185856173
0.3934481543373102,-3.8266002658195974,4.931106875329586,0.2691673816212422,-0.8601357311891643,0.26176281779734833
-2.690122213749894,2.1819649813721926,-0.7342160111414451,-0.41760958283635424,-0.14089823620808645,-0.2774590391761934
-1.6185659970953916,-2.339951598648045,-2.4729833835514152,0.004191319823205766,-0.2438976635889532,-0.6088349487296351
-1.2581384966031242,-2.940454051995293,2.456918552941993,0.019717918515399085,-0.521662091204549,-0.11326815564103343
-0.7737763108815965,-3.072004046265714,3.6681736364159576,0.06647081012416303,-0.5574862549120877,-0.004308456141652525
-1.6026461051880088,-2.1829196480908224,-2.282156148993077,0.2274806731879517,1.1933063664685728,0.21532574262527554
-2.3310860458767864,-0.16941570730523908,2.049553212847428,0.46350409400621173,0.6331583298746862,-0.34012561378096395
-2.747882414678383,1.9483736902621054,-0.19283468609305185,-0.26367010097534793,-0.07674195227590175,-0.3459551074729218
-0.8032067028315915,-4.038559422809324,-2.7861043680740636,1.0569814240225421,0.2625899329809486,0.10977748547699309
-2.0146597904902177,-0.20550822324486684,-0.6391528369732001,-0.9638378699629219,0.5168146099258668,0.2824872684263389
-2.3628159286096135,0.044074850253321134,1.746756030485238,0.24000346407432444,0.5906145591632163,-0.410965014345791
-2.4443613744144796,3.746946766299612,-1.8702792389859626,-0.05698315585257187,-0.8036640422455881,0.2610002610084098
-2.706220010664365,1.622314880424411,-0.12456709808492158,-0.2989869674575122,0.006721508912003529,-0.25088001822184586
-2.475262223661928,0.320836594782325,1.4209097587147104,0.21193754573269818,0.5084171139706877,-0.3573206420725285
-0.7175170129000921,-4.225261410007432,1.9437526996109613,2.1453969020322874,1.6131916507843194,0.16314594668900848
-2.4171626573003793,3.8984268174365777,-0.30741985855942777,-0.7942343144517353,-0.2565985954845288,-0.11880607336230695
-1.6876003620212654,-2.300943264480775,-2.1603191705881497,0.2516494376462271,0.5703080324648426,1.3802170510766696
-0.9333640472909394,-4.0174789571875715,-2.5496724818853282,1.0494442380824534,0.26784280953343953,-0.021030993495845376
-2.480939554174199,2.327872633212551,-1.1096626577037383,-0.7236006872938663,0.28223056692735665,-0.027936456798668366
-2.2821844842843646,3.7171666493750064,0.9881025209240041,-0.7604034311447757,0.6633550867788555,0.26887576145523767
-1.5163326223847804,-3.3213484901720602,-1.258586341564189,0.7031898370004914,0.2657524555567542,-0.6120063363418538
-0.7395092548309569,-2.3570259493002017,-5.088734605657057,0.013530069512906279,-1.0572118702694342,0.4747868510084763
-0.7951760221171722,-3.556635184722933,3.3868823126065424,0.6572207582541667,-0.33663588644208225,-0.3589028963823423
-1.1193960910783658,-1.9827465263606132,-4.505532812372472,-0.10109964372582508,-0.8882543701196339,-0.037260489669629
-2.4508886516200348,3.746583144274755,0.2849243488043213,-0.7296276860359117,-0.13778903639815343,-0.09962295284408337
-1.3375440646207963,-3.6596653345071153,-0.8964837007183163,0.8023015828716885,0.3142859584112355,-0.6701864586658655
-2.4374729621400077,3.647111891335774,0.14947505246083703,-0.7336721530117828,-0.11435211739806955,-0.19244091837836283
-2.4762096309686066,2.2289723678418483,-0.9733372519745337,-0.7061034581401285,0.3713006439212224,-0.014574907803926881
0.24569346445100188,-3.9985466783073917,4.883601406435642,0.9221230272100263,-0.4591889456191395,-0.10387501676825044
0.327392587886331,-3.0148639709878635,5.9009641844902045,0.6386336776573099,-0.6645543682376588,-0.027225357610888727
-2.4548802810957753,3.6010291034500614,-0.5869362382918594,-0.7774073561683513,-0.21459878422612533,-0.233167238722318
-0.6939262466491429,-2.459389234059313,-5.048742871210182,-0.08485428233668839,-1.1584190036198385,0.5588766000325031
17.445675998043676,1.2688914835423586,-0.031580506623164695,0.34159258384165636,0.5832033399403778,0.2847930881270606
-0.976135801651784,-3.258354668594806,-2.3526343312304325,1.4432625310238338,2.7428625270917424,0.6384069958623892
-0.24282732774326893,8.735386571242987,-2.3059571888091837,8.35331160864728,-2.313354082388803,0.19520911391687318
-0.1475331467658257,-3.1772212617922184,4.286919360420076,-0.3984651233920506,-1.1229059188673478,0.5024463028028122
-0.46063001449496255,-2.5479246178306596,4.221083958745094,-0.6013005970085069,-1.0867593799931303,0.5381471432437614
-1.3105071546622238,-1.4722891790413013,-4.435590689773495,-0.2222905485404349,-1.066215605435316,-0.1168690454453424
17.56248636744939,1.8703697519162614,0.705660544279696,0.40787081356056,0.1795939942298299,0.09352247092708044
-2.2479017906977243,2.518600363052548,1.5998336384356018,0.02068959930585971,1.9602222930032185,0.2467158555540235
-2.428846042837545,3.640072933796919,-0.12903924237703113,-0.8099355746393426,-0.18193307433112307,-0.1463064220862964
-2.6198188201687103,2.4977925434645574,-1.2402811055257128,-0.5456424415477217,-0.2694404027069723,-0.2691203339395687
-2.492043309392474,3.7446602719319486,0.468527427839953,-0.5244204174882692,-0.03734235038913369,-0.06262253304619053
-1.5482687830193869,-1.7761774195153357,0.45829842431346435,-1.2261238729136053,-1.0150727060092422,0.599126714362202
-2.4416027093089743,3.6660036679257013,0.04112403899828868,-0.7602951461360016,-0.15963716683202078,-0.16345693774311146
16.72586469598916,0.09274427707147134,-1.0194968777359747,-0.8265498102154373,-0.023547317308902138,-0.28934101490730935
-2.690122213749894,2.1819649813721926,-0.7342160111414451,-0.41760958283635424,-0.14089823620808645,-0.2774590391761934
-1.4040708078362842,-2.492280000014631,2.0628298942030905,-0.4016520287783423,-0.7098996610737666,0.06427222900646237
